target_idx,hand_id,decision_idx,head_set,mode,top1_id,top1_tok,top1_group,delta_check_minus_fold,GROUP_CHECK_CALL,GROUP_FOLD,GROUP_BET_RAISE
16,480983ce,1,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.1250,56.7500,26.7500,27.0000
16,480983ce,1,26+30,ablated,34516,CHECK,CHECK_CALL,-1.5000,56.2500,27.8750,29.2500
16,480983ce,1,26,ablated,34516,CHECK,CHECK_CALL,-1.1250,56.0000,27.2500,28.5000
16,480983ce,1,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.1250,56.2500,26.5000,27.1250
17,ac6bf826,4,,baseline,34516,CHECK,CHECK_CALL,27.2500,53.0000,25.7500,34.5000
17,ac6bf826,4,26+28+30,ablated,34516,CHECK,CHECK_CALL,-1.0000,52.7500,26.5000,36.7500
17,ac6bf826,4,26+30,ablated,34516,CHECK,CHECK_CALL,-1.6250,52.2500,26.6250,38.0000
17,ac6bf826,4,26,ablated,34516,CHECK,CHECK_CALL,-1.0000,52.7500,26.5000,36.7500
17,ac6bf826,4,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.2500,53.0000,26.0000,35.0000
18,6feeea22,7,,baseline,34516,CHECK,CHECK_CALL,29.2500,55.7500,26.5000,29.2500
18,6feeea22,7,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.2500,55.7500,26.2500,28.6250
18,6feeea22,7,26+30,ablated,34516,CHECK,CHECK_CALL,-1.1250,55.5000,27.3750,31.0000
18,6feeea22,7,26,ablated,34516,CHECK,CHECK_CALL,-0.7500,55.5000,27.0000,29.8750
18,6feeea22,7,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.5000,55.7500,26.0000,28.8750
19,d8ec4550,13,,baseline,34516,CHECK,CHECK_CALL,21.2500,54.0000,32.7500,27.7500
19,d8ec4550,13,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.2500,54.0000,32.5000,28.0000
19,d8ec4550,13,26+30,ablated,34516,CHECK,CHECK_CALL,-2.5000,53.0000,34.2500,29.5000
19,d8ec4550,13,26,ablated,34516,CHECK,CHECK_CALL,-1.0000,53.5000,33.2500,28.8750
19,d8ec4550,13,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.5000,53.7500,32.0000,27.3750
20,d9570152,4,,baseline,34516,CHECK,CHECK_CALL,23.5000,55.2500,31.7500,28.8750
20,d9570152,4,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.3750,55.5000,31.6250,27.6250
20,d9570152,4,26+30,ablated,34516,CHECK,CHECK_CALL,-0.7500,55.2500,32.5000,29.6250
20,d9570152,4,26,ablated,34516,CHECK,CHECK_CALL,-0.2500,55.2500,32.0000,29.3750
20,d9570152,4,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.1250,55.0000,31.3750,28.5000
21,469e2d77,9,,baseline,34516,CHECK,CHECK_CALL,22.1250,50.7500,28.6250,44.0000
21,469e2d77,9,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.2500,50.5000,28.6250,43.7500
21,469e2d77,9,26+30,ablated,34516,CHECK,CHECK_CALL,-1.3750,50.5000,29.7500,43.2500
21,469e2d77,9,26,ablated,34516,CHECK,CHECK_CALL,-1.0000,50.5000,29.3750,43.0000
21,469e2d77,9,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.5000,50.0000,28.3750,43.7500
22,11cc20a7,1,,baseline,34516,CHECK,CHECK_CALL,29.6250,56.2500,26.6250,27.6250
22,11cc20a7,1,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.1250,56.5000,26.7500,27.2500
22,11cc20a7,1,26+30,ablated,34516,CHECK,CHECK_CALL,-1.3750,56.0000,27.7500,29.0000
22,11cc20a7,1,26,ablated,34516,CHECK,CHECK_CALL,-1.0000,56.0000,27.3750,28.6250
22,11cc20a7,1,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.1250,56.2500,26.5000,27.3750
23,f59742c3,5,,baseline,34516,CHECK,CHECK_CALL,25.6250,55.5000,29.8750,32.7500
23,f59742c3,5,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.1250,55.5000,29.7500,33.0000
23,f59742c3,5,26+30,ablated,34516,CHECK,CHECK_CALL,-2.1250,54.7500,31.2500,35.2500
23,f59742c3,5,26,ablated,34516,CHECK,CHECK_CALL,-1.1250,55.0000,30.5000,34.0000
23,f59742c3,5,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.1250,55.2500,29.5000,32.2500
24,1cbaaa25,4,,baseline,34516,CHECK,CHECK_CALL,23.2500,54.5000,31.2500,26.7500
24,1cbaaa25,4,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.6250,54.7500,30.8750,26.2500
24,1cbaaa25,4,26+30,ablated,34516,CHECK,CHECK_CALL,-1.0000,54.5000,32.2500,28.0000
24,1cbaaa25,4,26,ablated,34516,CHECK,CHECK_CALL,-0.3750,54.5000,31.6250,27.7500
24,1cbaaa25,4,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.3750,54.2500,30.6250,26.3750
25,b92e1ef1,2,,baseline,34516,CHECK,CHECK_CALL,25.5000,55.2500,29.7500,31.3750
25,b92e1ef1,2,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.2500,55.2500,30.0000,32.2500
25,b92e1ef1,2,26+30,ablated,34516,CHECK,CHECK_CALL,-2.0000,54.7500,31.2500,34.0000
25,b92e1ef1,2,26,ablated,34516,CHECK,CHECK_CALL,-1.2500,55.0000,30.7500,33.5000
25,b92e1ef1,2,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.2500,55.0000,29.7500,30.2500
26,d8ec4550,1,,baseline,34516,CHECK,CHECK_CALL,25.0000,55.2500,30.2500,29.0000
26,d8ec4550,1,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.6250,55.5000,29.8750,27.2500
26,d8ec4550,1,26+30,ablated,34516,CHECK,CHECK_CALL,-1.1250,55.0000,31.1250,29.0000
26,d8ec4550,1,26,ablated,34516,CHECK,CHECK_CALL,-0.8750,55.0000,30.8750,29.7500
26,d8ec4550,1,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.8750,55.2500,29.3750,28.0000
27,aa0b80c2,7,,baseline,34516,CHECK,CHECK_CALL,28.6250,55.7500,27.1250,30.3750
27,aa0b80c2,7,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.3750,56.0000,27.0000,29.7500
27,aa0b80c2,7,26+30,ablated,34516,CHECK,CHECK_CALL,-0.8750,55.7500,28.0000,32.2500
27,aa0b80c2,7,26,ablated,34516,CHECK,CHECK_CALL,-0.5000,55.7500,27.6250,31.2500
27,aa0b80c2,7,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.6250,55.7500,26.5000,29.7500
28,87989957,1,,baseline,34516,CHECK,CHECK_CALL,28.1250,56.0000,27.8750,26.0000
28,87989957,1,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.1250,56.0000,28.0000,25.3750
28,87989957,1,26+30,ablated,34516,CHECK,CHECK_CALL,-1.6250,55.7500,29.2500,27.0000
28,87989957,1,26,ablated,34516,CHECK,CHECK_CALL,-1.0000,56.0000,28.8750,27.0000
28,87989957,1,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.2500,55.7500,27.8750,25.6250
29,f47081a7,2,,baseline,34516,CHECK,CHECK_CALL,27.6250,56.0000,28.3750,32.2500
29,f47081a7,2,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.1250,56.2500,28.5000,31.8750
29,f47081a7,2,26+30,ablated,34516,CHECK,CHECK_CALL,-0.8750,56.0000,29.2500,33.7500
29,f47081a7,2,26,ablated,34516,CHECK,CHECK_CALL,-0.5000,56.0000,28.8750,32.7500
29,f47081a7,2,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.0000,55.7500,28.1250,32.0000
30,a24dfed5,1,,baseline,34516,CHECK,CHECK_CALL,30.1250,56.2500,26.1250,27.0000
30,a24dfed5,1,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.1250,56.0000,26.0000,26.1250
30,a24dfed5,1,26+30,ablated,34516,CHECK,CHECK_CALL,-1.5000,55.7500,27.1250,27.7500
30,a24dfed5,1,26,ablated,34516,CHECK,CHECK_CALL,-0.7500,55.7500,26.3750,27.5000
30,a24dfed5,1,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.0000,56.0000,25.8750,26.6250
31,ed3bb7cd,11,,baseline,34516,CHECK,CHECK_CALL,25.6250,54.2500,28.6250,25.1251
31,ed3bb7cd,11,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.0000,54.2500,28.6250,25.0002
31,ed3bb7cd,11,26+30,ablated,34516,CHECK,CHECK_CALL,-0.6250,54.2500,29.2500,26.2500
31,ed3bb7cd,11,26,ablated,34516,CHECK,CHECK_CALL,-0.3750,54.2500,29.0000,25.6251
31,ed3bb7cd,11,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.3750,54.2500,28.2500,25.1251
32,bbcac515,1,,baseline,34516,CHECK,CHECK_CALL,26.7500,55.2500,28.5000,28.5000
32,bbcac515,1,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.2500,55.2500,28.2500,27.3750
32,bbcac515,1,26+30,ablated,34516,CHECK,CHECK_CALL,-2.0000,55.0000,30.2500,30.6250
32,bbcac515,1,26,ablated,34516,CHECK,CHECK_CALL,-1.1250,55.0000,29.3750,30.3750
32,bbcac515,1,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.6250,55.0000,27.6250,27.0000
33,d733aad6,7,,baseline,34516,CHECK,CHECK_CALL,29.3750,56.0000,26.6250,27.2500
33,d733aad6,7,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.3750,56.0000,26.2500,26.5000
33,d733aad6,7,26+30,ablated,34516,CHECK,CHECK_CALL,-1.2500,55.7500,27.6250,28.3750
33,d733aad6,7,26,ablated,34516,CHECK,CHECK_CALL,-0.6250,55.7500,27.0000,28.0000
33,d733aad6,7,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.7500,56.2500,26.1250,27.1250
34,e73d1523,6,,baseline,34516,CHECK,CHECK_CALL,25.5000,55.5000,30.0000,32.5000
34,e73d1523,6,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.1250,55.5000,30.1250,32.7500
34,e73d1523,6,26+30,ablated,34516,CHECK,CHECK_CALL,-1.6250,55.2500,31.3750,35.2500
34,e73d1523,6,26,ablated,34516,CHECK,CHECK_CALL,-1.1250,55.2500,30.8750,34.2500
34,e73d1523,6,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.0000,55.5000,30.0000,31.8750
35,c3ace803,6,,baseline,34516,CHECK,CHECK_CALL,20.5000,54.5000,34.0000,31.5000
35,c3ace803,6,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.2500,54.7500,34.5000,32.0000
35,c3ace803,6,26+30,ablated,34516,CHECK,CHECK_CALL,-1.5000,54.2500,35.2500,33.7500
35,c3ace803,6,26,ablated,34516,CHECK,CHECK_CALL,-1.0000,54.2500,34.7500,32.7500
35,c3ace803,6,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.0000,54.2500,33.7500,31.1250
36,a3eaa604,1,,baseline,34516,CHECK,CHECK_CALL,25.3750,55.2500,29.8750,28.7500
36,a3eaa604,1,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.5000,55.5000,29.6250,26.8750
36,a3eaa604,1,26+30,ablated,34516,CHECK,CHECK_CALL,-1.2500,55.0000,30.8750,28.5000
36,a3eaa604,1,26,ablated,34516,CHECK,CHECK_CALL,-1.0000,55.0000,30.6250,29.3750
36,a3eaa604,1,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.7500,55.2500,29.1250,27.7500
37,47dca691,14,,baseline,34516,CHECK,CHECK_CALL,21.6250,51.0000,29.3750,35.2500
37,47dca691,14,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.1250,50.7501,29.0000,35.2500
37,47dca691,14,26+30,ablated,34516,CHECK,CHECK_CALL,-1.4998,49.7503,29.6250,37.2500
37,47dca691,14,26,ablated,34516,CHECK,CHECK_CALL,-0.7500,50.5001,29.6250,35.5000
37,47dca691,14,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.1250,50.7500,29.2500,35.7500
38,6018ffb4,6,,baseline,34516,CHECK,CHECK_CALL,24.0000,54.7500,30.7500,32.0000
38,6018ffb4,6,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.0000,54.7500,30.7500,31.3750
38,6018ffb4,6,26+30,ablated,34516,CHECK,CHECK_CALL,-1.7500,54.5000,32.2500,33.0000
38,6018ffb4,6,26,ablated,34516,CHECK,CHECK_CALL,-1.0000,54.5000,31.5000,32.7500
38,6018ffb4,6,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.0000,54.5000,30.5000,31.3750
39,5e8ac7f4,4,,baseline,34516,CHECK,CHECK_CALL,25.6250,54.5000,28.8750,29.3750
39,5e8ac7f4,4,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.8750,54.5000,29.7500,32.5000
39,5e8ac7f4,4,26+30,ablated,34516,CHECK,CHECK_CALL,-2.2500,54.0000,30.6250,32.7500
39,5e8ac7f4,4,26,ablated,34516,CHECK,CHECK_CALL,-1.7500,54.0000,30.1250,32.0000
39,5e8ac7f4,4,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.3750,54.5000,28.5000,28.8750
40,78ebcc7b,2,,baseline,34516,CHECK,CHECK_CALL,27.0000,55.2500,28.2500,30.0000
40,78ebcc7b,2,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.1250,55.2500,28.3750,29.8750
40,78ebcc7b,2,26+30,ablated,34516,CHECK,CHECK_CALL,-1.8750,54.7500,29.6250,32.0000
40,78ebcc7b,2,26,ablated,34516,CHECK,CHECK_CALL,-1.3750,54.7500,29.1250,31.2500
40,78ebcc7b,2,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.0000,55.0000,28.0000,29.6250
41,414b6656,1,,baseline,34516,CHECK,CHECK_CALL,25.0000,54.2500,29.2500,33.0000
41,414b6656,1,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.1250,54.2500,29.3750,31.5000
41,414b6656,1,26+30,ablated,34516,CHECK,CHECK_CALL,-1.7500,53.5000,30.2500,35.2500
41,414b6656,1,26,ablated,34516,CHECK,CHECK_CALL,-1.0000,54.0000,30.0000,33.7500
41,414b6656,1,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.1250,54.2500,29.1250,33.0000
42,58a45c8e,11,,baseline,34516,CHECK,CHECK_CALL,26.8750,55.5000,28.6250,28.2500
42,58a45c8e,11,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.6250,56.0000,28.5000,27.7501
42,58a45c8e,11,26+30,ablated,34516,CHECK,CHECK_CALL,-0.7500,55.7500,29.6250,29.2500
42,58a45c8e,11,26,ablated,34516,CHECK,CHECK_CALL,-0.7500,55.5000,29.3750,29.0000
42,58a45c8e,11,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.7500,55.7500,28.1250,28.0000
43,da70eac4,15,,baseline,34516,CHECK,CHECK_CALL,28.1250,55.0000,26.8750,28.3750
43,da70eac4,15,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.1250,55.0000,27.0000,28.0001
43,da70eac4,15,26+30,ablated,34516,CHECK,CHECK_CALL,-1.0000,55.0000,27.8750,30.1250
43,da70eac4,15,26,ablated,34516,CHECK,CHECK_CALL,-0.7500,54.7500,27.3750,29.0000
43,da70eac4,15,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.3750,55.0000,26.5000,28.1250
44,611d756f,1,,baseline,34516,CHECK,CHECK_CALL,29.3750,56.0000,26.6250,28.2500
44,611d756f,1,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.0000,56.2500,26.8750,27.7500
44,611d756f,1,26+30,ablated,34516,CHECK,CHECK_CALL,-1.0000,56.2500,27.8750,30.2500
44,611d756f,1,26,ablated,34516,CHECK,CHECK_CALL,-0.6250,56.0000,27.2500,29.3750
44,611d756f,1,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.0000,56.0000,26.6250,28.0000
45,3c38b5e4,7,,baseline,34516,CHECK,CHECK_CALL,27.5000,55.7500,28.2500,29.3750
45,3c38b5e4,7,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.2500,56.0000,28.2500,28.8750
45,3c38b5e4,7,26+30,ablated,34516,CHECK,CHECK_CALL,-1.7500,55.2500,29.5000,31.3750
45,3c38b5e4,7,26,ablated,34516,CHECK,CHECK_CALL,-0.7500,55.5000,28.7500,30.3750
45,3c38b5e4,7,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.0000,55.5000,28.0000,28.7500
46,ce46133c,1,,baseline,34516,CHECK,CHECK_CALL,20.8750,52.7500,31.8750,33.0000
46,ce46133c,1,26+28+30,ablated,34516,CHECK,CHECK_CALL,1.5000,53.0000,30.6250,30.0000
46,ce46133c,1,26+30,ablated,34516,CHECK,CHECK_CALL,-3.1250,52.2500,34.5000,34.5000
46,ce46133c,1,26,ablated,34516,CHECK,CHECK_CALL,-1.1250,52.5000,32.7500,33.0000
46,ce46133c,1,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,1.1250,52.7500,30.7500,32.5000
47,5e8ac7f4,5,,baseline,34516,CHECK,CHECK_CALL,28.2500,55.5000,27.2500,29.1250
47,5e8ac7f4,5,26+28+30,ablated,34516,CHECK,CHECK_CALL,-0.6250,55.2500,27.6250,29.5000
47,5e8ac7f4,5,26+30,ablated,34516,CHECK,CHECK_CALL,-2.6250,55.0000,29.3750,32.2500
47,5e8ac7f4,5,26,ablated,34516,CHECK,CHECK_CALL,-1.8750,55.0000,28.6250,30.8750
47,5e8ac7f4,5,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,-0.0000,55.2500,27.0000,28.5000
48,5aea9c50,1,,baseline,34516,CHECK,CHECK_CALL,28.3750,56.0000,27.6250,29.7500
48,5aea9c50,1,26+28+30,ablated,34516,CHECK,CHECK_CALL,0.1250,56.2500,27.7500,29.1250
48,5aea9c50,1,26+30,ablated,34516,CHECK,CHECK_CALL,-1.3750,55.7500,28.7500,31.8750
48,5aea9c50,1,26,ablated,34516,CHECK,CHECK_CALL,-0.8750,55.7500,28.2500,30.6250
48,5aea9c50,1,0+1+5+9,ablated,34516,CHECK,CHECK_CALL,0.1250,56.0000,27.5000,29.5000
