source_idx,target_idx,layer,component_mode,head_idx,source_hand,source_dec,target_hand,target_dec,expected_target_verb_id,expected_target_verb_tok,patched_top1_id,patched_top1_tok,patched_top1_group,delta_check_minus_fold,patched_GROUP_CHECK_CALL,patched_GROUP_FOLD,patched_GROUP_BET_RAISE
1,0,14,head,3,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,-0.2412,19.5261,26.0001,21.3759
2,0,14,head,3,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,-0.2427,19.5246,26.0001,21.3760
3,0,14,head,3,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,-0.4861,19.1562,25.8751,21.1260
4,0,14,head,3,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,-0.3677,19.5245,26.1251,21.2509
5,0,14,head,3,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,0.0087,19.6510,25.8751,21.6259
6,0,14,head,3,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,-0.3661,19.4012,26.0001,21.3760
7,0,14,head,3,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,-0.3662,19.4011,26.0001,21.0011
8,0,14,head,3,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,-0.3662,19.4011,26.0001,21.2510
9,0,14,head,3,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,-0.2427,19.5246,26.0001,21.2510
0,0,14,head,4,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,-0.3727,19.5196,26.1251,22.1257
1,0,14,head,4,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,-0.2452,19.5221,26.0001,22.5005
2,0,14,head,4,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,0.1222,20.0145,26.1251,21.6256
3,0,14,head,4,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,0.0034,19.7707,26.0001,21.7508
4,0,14,head,4,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1228,19.7695,26.1251,22.0006
5,0,14,head,4,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,-0.3689,19.3985,26.0002,22.7505
6,0,14,head,4,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,1.1161,21.0083,26.1251,21.2506
7,0,14,head,4,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1217,19.6457,26.0002,22.3755
8,0,14,head,4,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,-0.1239,19.7684,26.1251,21.6258
9,0,14,head,4,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,-0.3715,19.5208,26.1251,22.3755
0,0,14,head,5,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,1.8650,21.6323,26.0002,21.3757
1,0,14,head,5,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,2.1134,21.8808,26.0002,21.6256
2,0,14,head,5,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,0.1271,19.7694,25.8752,22.8754
3,0,14,head,5,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,1.9879,21.6302,25.8752,21.8755
4,0,14,head,5,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,1.9899,21.7573,26.0002,21.3756
5,0,14,head,5,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,0.9961,20.6384,25.8752,21.8756
6,0,14,head,5,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,1.3682,21.0106,25.8752,22.0005
7,0,14,head,5,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,2.2391,22.0065,26.0002,21.3756
8,0,14,head,5,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,0.2508,19.8932,25.8752,22.7505
9,0,14,head,5,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,1.8659,21.6332,26.0002,21.1257
0,0,14,head,6,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,-0.4939,19.3984,26.1251,22.5005
1,0,14,head,6,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,-0.3726,19.5197,26.1251,22.7505
2,0,14,head,6,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,-0.4925,19.2748,26.0001,21.6258
3,0,14,head,6,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,-0.4876,19.2798,26.0002,22.2506
4,0,14,head,6,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1227,19.6447,26.0002,22.2506
5,0,14,head,6,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,-0.2453,19.5220,26.0002,22.2506
6,0,14,head,6,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,0.0012,19.7685,26.0002,22.2506
7,0,14,head,6,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,-0.2488,19.6435,26.1251,22.6255
8,0,14,head,6,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,-0.3716,19.5207,26.1251,21.7508
9,0,14,head,6,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,-0.6188,19.2735,26.1251,22.3756
0,0,14,head,7,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,-0.0002,19.6421,25.8751,19.7515
1,0,14,head,7,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,-0.6131,19.0291,25.8751,18.6279
2,0,14,head,7,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,-0.4911,19.1512,25.8751,20.8761
3,0,14,head,7,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,-0.5011,19.2661,26.0001,19.2517
4,0,14,head,7,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,-0.7397,18.9025,25.8751,19.1272
5,0,14,head,7,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,-0.7396,18.9026,25.8751,18.8774
6,0,14,head,7,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,-0.7362,18.7810,25.7501,19.1274
7,0,14,head,7,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,-0.7380,18.9042,25.8751,18.7528
8,0,14,head,7,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,-0.2480,19.5193,26.0001,20.5012
9,0,14,head,7,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,0.0071,19.6493,25.8751,19.6268
0,0,14,head,8,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7684,26.0002,21.8757
1,0,14,head,8,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,-0.2477,19.6446,26.1251,21.8757
2,0,14,head,8,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7684,26.0001,21.8757
3,0,14,head,8,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,-0.2465,19.6458,26.1251,21.8757
4,0,14,head,8,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,-0.2466,19.6457,26.1251,21.8757
5,0,14,head,8,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,-0.1239,19.6434,26.0001,21.7508
6,0,14,head,8,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7684,26.0001,21.8757
7,0,14,head,8,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,-0.2477,19.6446,26.1251,21.8757
8,0,14,head,8,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7684,26.0001,21.7507
9,0,14,head,8,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,-0.1227,19.6446,26.0001,21.8757
0,0,14,head,9,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6457,26.0001,21.7507
1,0,14,head,9,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,0.0021,19.7694,26.0001,21.8757
2,0,14,head,9,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,0.0021,19.7694,26.0001,21.7507
3,0,14,head,9,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,-0.1228,19.6445,26.0001,21.7508
4,0,14,head,9,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6456,26.0001,21.7508
5,0,14,head,9,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,-0.1227,19.6446,26.0001,21.7507
6,0,14,head,9,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6457,26.0001,21.7507
7,0,14,head,9,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7683,26.0001,21.7508
8,0,14,head,9,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7683,26.0001,21.7508
9,0,14,head,9,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6457,26.0001,21.7508
0,0,14,head,10,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,0.0033,19.7706,26.0001,21.7508
1,0,14,head,10,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,-0.1204,19.6469,26.0001,21.7507
2,0,14,head,10,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,0.0033,19.7706,26.0001,21.7508
3,0,14,head,10,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,0.0010,19.7683,26.0001,21.7507
4,0,14,head,10,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1217,19.6456,26.0001,21.7507
5,0,14,head,10,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,0.0021,19.7694,26.0001,21.8757
6,0,14,head,10,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,0.0010,19.7683,26.0001,21.7507
7,0,14,head,10,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1228,19.6445,26.0001,21.7507
8,0,14,head,10,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,0.0022,19.7695,26.0001,21.8757
9,0,14,head,10,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,0.0010,19.7683,26.0001,21.7507
0,0,14,head,11,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,0.1250,19.8922,26.0001,21.7507
1,0,14,head,11,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,0.0010,19.8933,26.1251,21.8757
2,0,14,head,11,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,-0.0000,19.7673,26.0001,21.8756
3,0,14,head,11,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,0.0021,19.7694,26.0001,21.7507
4,0,14,head,11,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,0.1260,19.8932,26.0001,21.7507
5,0,14,head,11,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,0.0010,19.8933,26.1251,22.0006
6,0,14,head,11,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,0.0022,19.7695,26.0001,21.7508
7,0,14,head,11,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,0.1260,19.8933,26.0001,21.7508
8,0,14,head,11,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,0.0010,19.7683,26.0001,21.7507
9,0,14,head,11,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,0.0022,19.7694,26.0001,21.7507
0,0,14,head,12,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7684,26.0001,21.7507
1,0,14,head,12,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6457,26.0001,21.7507
2,0,14,head,12,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,0.0010,19.7683,26.0001,21.8757
3,0,14,head,12,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6457,26.0001,21.7508
4,0,14,head,12,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6456,26.0001,21.7507
5,0,14,head,12,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,-0.1203,19.6470,26.0001,21.7507
6,0,14,head,12,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1227,19.6446,26.0001,21.7507
7,0,14,head,12,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1228,19.6445,26.0001,21.7507
8,0,14,head,12,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,0.0022,19.7695,26.0001,21.8757
9,0,14,head,12,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,-0.1203,19.6470,26.0001,21.7507
0,0,14,head,13,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,0.0033,19.7706,26.0002,21.7508
1,0,14,head,13,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,0.0033,19.7706,26.0002,21.6259
2,0,14,head,13,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,0.0033,19.7706,26.0001,21.8757
3,0,14,head,13,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,0.0033,19.7706,26.0001,21.7508
4,0,14,head,13,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,0.0032,19.7705,26.0001,21.6259
5,0,14,head,13,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,0.0059,19.7732,26.0002,21.8758
6,0,14,head,13,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,0.0032,19.7705,26.0001,21.6259
7,0,14,head,13,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,0.0033,19.7706,26.0001,21.7508
8,0,14,head,13,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,0.0034,19.7707,26.0002,21.8759
9,0,14,head,13,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,0.0045,19.7718,26.0001,21.6259
0,0,14,head,14,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,-0.3703,19.5220,26.1251,21.8756
1,0,14,head,14,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,-0.2489,19.6434,26.1251,21.7507
2,0,14,head,14,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,-0.2466,19.5206,26.0001,21.6258
3,0,14,head,14,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,-0.1229,19.6444,26.0001,21.7507
4,0,14,head,14,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,-0.2478,19.6445,26.1251,21.7507
5,0,14,head,14,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,-0.1228,19.6444,26.0001,21.6258
6,0,14,head,14,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1228,19.6445,26.0001,21.7507
7,0,14,head,14,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,-0.2478,19.6445,26.1251,21.7507
8,0,14,head,14,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,-0.2478,19.6445,26.1251,21.7507
9,0,14,head,14,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,-0.2478,19.6444,26.1251,21.7507
0,0,14,head,15,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,-0.1227,19.6446,26.0001,21.7507
1,0,14,head,15,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7684,26.0001,21.7508
2,0,14,head,15,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,0.0021,19.7694,26.0001,21.7507
3,0,14,head,15,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,-0.1227,19.6446,26.0001,21.7507
4,0,14,head,15,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,0.0022,19.7695,26.0001,21.8757
5,0,14,head,15,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,0.0022,19.7695,26.0001,21.8757
6,0,14,head,15,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,0.0034,19.7707,26.0001,21.8757
7,0,14,head,15,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,0.0022,19.7695,26.0001,21.8757
8,0,14,head,15,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,0.0021,19.7694,26.0001,21.7508
9,0,14,head,15,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,0.0010,19.7683,26.0001,21.7508
0,0,14,head,16,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,-0.2454,19.5219,26.0001,21.6258
1,0,14,head,16,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,-0.1229,19.6444,26.0001,21.6258
2,0,14,head,16,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,-0.3703,19.5220,26.1251,21.5008
3,0,14,head,16,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,-0.3703,19.5220,26.1251,21.7507
4,0,14,head,16,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,-0.2453,19.5220,26.0001,21.7507
5,0,14,head,16,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,-0.3690,19.5233,26.1251,21.6258
6,0,14,head,16,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1228,19.6445,26.0001,21.7507
7,0,14,head,16,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,-0.2467,19.5206,26.0001,21.6258
8,0,14,head,16,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,-0.3691,19.5232,26.1251,21.6258
9,0,14,head,16,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,-0.3704,19.5219,26.1251,21.6258
0,0,14,head,17,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7684,26.0001,21.7507
1,0,14,head,17,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6457,26.0001,21.7507
2,0,14,head,17,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7684,26.0001,21.8757
3,0,14,head,17,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,-0.1228,19.6445,26.0001,21.7507
4,0,14,head,17,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7684,26.0001,21.7508
5,0,14,head,17,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,-0.1217,19.6456,26.0001,21.7507
6,0,14,head,17,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6457,26.0001,21.7508
7,0,14,head,17,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1215,19.6458,26.0001,21.7508
8,0,14,head,17,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,0.0011,19.7684,26.0001,21.8757
9,0,14,head,17,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6457,26.0001,21.7508
0,0,14,head,18,a668df07,2,29a1aa4a,8,37,F,37,F,FOLD,-0.2453,19.5220,26.0001,21.5009
1,0,14,head,18,50795d65,4,29a1aa4a,8,37,F,37,F,FOLD,-0.1228,19.6445,26.0001,21.6258
2,0,14,head,18,78d8dd9f,5,29a1aa4a,8,37,F,37,F,FOLD,-0.1239,19.6433,26.0001,21.6258
3,0,14,head,18,e0434ef1,4,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6457,26.0001,21.7508
4,0,14,head,18,fd1cdbf0,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1217,19.6456,26.0001,21.6258
5,0,14,head,18,3d0b5bd6,7,29a1aa4a,8,37,F,37,F,FOLD,0.0010,19.7683,26.0001,21.7507
6,0,14,head,18,0f095a36,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1216,19.6456,26.0001,21.6258
7,0,14,head,18,50795d65,1,29a1aa4a,8,37,F,37,F,FOLD,-0.1228,19.6445,26.0001,21.6258
8,0,14,head,18,933deda0,2,29a1aa4a,8,37,F,37,F,FOLD,-0.2454,19.5219,26.0001,21.5008
9,0,14,head,18,27529d8e,5,29a1aa4a,8,37,F,37,F,FOLD,-0.2455,19.5218,26.0001,21.3759
