source_idx,target_idx,layer,component_mode,head_idx,source_hand,source_dec,target_hand,target_dec,expected_target_verb_id,expected_target_verb_tok,patched_top1_id,patched_top1_tok,patched_top1_group,delta_check_minus_fold,patched_GROUP_CHECK_CALL,patched_GROUP_FOLD,patched_GROUP_BET_RAISE
5,0,14,attn,,1b334027,9,2faf1217,7,37,F,37,F,FOLD,4.8496,24.1328,26.0002,19.0033
6,0,14,attn,,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,4.4813,23.6394,25.8752,18.7546
7,0,14,attn,,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,4.7281,23.5113,25.5003,19.8775
8,0,14,attn,,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,3.7314,22.3896,25.3753,21.6266
9,0,14,attn,,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,4.4813,23.2645,25.5003,20.6266
0,0,14,mlp,,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,-0.1370,18.7710,25.6251,21.0019
1,0,14,mlp,,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,-0.8830,18.2750,25.8751,21.0017
2,0,14,mlp,,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.3583,19.2663,25.6251,21.1264
3,0,14,mlp,,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,-0.8878,18.5202,26.1251,21.5013
4,0,14,mlp,,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,-0.8844,18.5236,26.1251,21.2512
5,0,14,mlp,,1b334027,9,2faf1217,7,37,F,37,F,FOLD,-1.3777,17.9053,26.0001,20.7516
6,0,14,mlp,,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,-0.7606,18.5224,26.0001,20.8765
7,0,14,mlp,,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,-0.6264,18.4066,25.7501,21.5021
8,0,14,mlp,,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,-0.1249,18.7831,25.6251,21.0023
9,0,14,mlp,,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,-0.2582,18.8998,25.8751,21.6269
0,0,14,head_subset,2+5+23+24,8f9b67e0,4,2faf1217,7,37,F,35616,CHECK,CHECK_CALL,6.8514,25.1349,25.0005,20.3770
1,0,14,head_subset,2+5+23+24,74b820aa,2,2faf1217,7,37,F,35616,CHECK,CHECK_CALL,7.7252,25.7587,24.7506,19.6282
2,0,14,head_subset,2+5+23+24,41c34167,4,2faf1217,7,37,F,37,F,FOLD,4.1219,22.2803,24.8755,22.8758
3,0,14,head_subset,2+5+23+24,ac1aa527,1,2faf1217,7,37,F,35616,CHECK,CHECK_CALL,8.1002,26.1337,24.7506,18.8807
4,0,14,head_subset,2+5+23+24,aacd55bf,5,2faf1217,7,37,F,35616,CHECK,CHECK_CALL,7.8476,26.1310,25.0005,18.6308
5,0,14,head_subset,2+5+23+24,1b334027,9,2faf1217,7,37,F,35616,CHECK,CHECK_CALL,7.4743,25.7577,25.0005,19.0046
6,0,14,head_subset,2+5+23+24,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,6.6028,25.0112,25.1255,20.0024
7,0,14,head_subset,2+5+23+24,7dac81de,2,2faf1217,7,37,F,35616,CHECK,CHECK_CALL,6.9734,25.3818,25.1255,18.5082
8,0,14,head_subset,2+5+23+24,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,4.9903,22.7738,24.5006,23.5006
9,0,14,head_subset,2+5+23+24,44c8e017,2,2faf1217,7,37,F,35616,CHECK,CHECK_CALL,6.8485,25.2568,25.1254,19.0056
0,0,14,head,2,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,1.1267,20.1598,25.7501,21.2514
1,0,14,head,2,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,1.1229,20.1560,25.7501,21.3764
2,0,14,head,2,41c34167,4,2faf1217,7,37,F,37,F,FOLD,1.0060,20.0391,25.7501,21.1266
3,0,14,head,2,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,1.1310,20.1641,25.7501,21.2514
4,0,14,head,2,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,1.2517,20.2848,25.7501,21.5013
5,0,14,head,2,1b334027,9,2faf1217,7,37,F,37,F,FOLD,1.0017,20.0348,25.7501,21.2513
6,0,14,head,2,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.7478,19.9059,25.8751,21.1264
7,0,14,head,2,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,1.2413,20.2744,25.7501,21.3763
8,0,14,head,2,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.9944,20.0275,25.7501,21.3764
9,0,14,head,2,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,1.1194,20.1525,25.7501,21.2514
0,0,14,head,5,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,1.2411,20.3992,25.8752,21.1261
1,0,14,head,5,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,1.6132,20.8962,26.0001,20.6264
2,0,14,head,5,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.1268,19.1599,25.7502,21.5011
3,0,14,head,5,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,1.8607,21.0188,25.8751,20.3764
4,0,14,head,5,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,1.9817,21.2647,26.0001,20.3764
5,0,14,head,5,1b334027,9,2faf1217,7,37,F,37,F,FOLD,1.8586,21.1417,26.0001,20.1266
6,0,14,head,5,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,1.6132,20.7713,25.8751,20.2517
7,0,14,head,5,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,1.8586,21.0166,25.8752,20.3765
8,0,14,head,5,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.3728,19.4059,25.7502,21.7510
9,0,14,head,5,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,1.7382,20.8963,25.8752,20.6264
0,0,14,head,23,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,2.8565,21.8896,25.7502,20.8761
1,0,14,head,23,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,3.2283,22.3864,25.8752,20.8760
2,0,14,head,23,41c34167,4,2faf1217,7,37,F,37,F,FOLD,1.8608,20.7689,25.6252,21.6260
3,0,14,head,23,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,3.2315,22.2646,25.7502,20.7513
4,0,14,head,23,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,3.3520,22.6351,26.0002,20.2512
5,0,14,head,23,1b334027,9,2faf1217,7,37,F,37,F,FOLD,2.9799,22.1379,25.8752,20.6262
6,0,14,head,23,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,2.9815,22.0146,25.7502,20.7512
7,0,14,head,23,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,3.3509,22.3840,25.7502,19.8771
8,0,14,head,23,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,2.4835,21.2667,25.5003,22.0008
9,0,14,head,23,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,3.3499,22.3830,25.7502,20.1268
0,0,14,head,24,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,1.4977,20.6558,25.8751,21.5012
1,0,14,head,24,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,2.3808,21.2889,25.6252,21.7511
2,0,14,head,24,41c34167,4,2faf1217,7,37,F,37,F,FOLD,1.2518,20.2848,25.7502,21.6263
3,0,14,head,24,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,2.2475,21.2806,25.7502,21.5010
4,0,14,head,24,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,2.1308,21.1639,25.7502,21.6260
5,0,14,head,24,1b334027,9,2faf1217,7,37,F,37,F,FOLD,2.2514,21.2845,25.7502,21.8759
6,0,14,head,24,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,1.8810,20.9141,25.7502,22.0010
7,0,14,head,24,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,1.8726,20.9056,25.7501,21.0014
8,0,14,head,24,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,1.5062,20.4143,25.6252,22.0011
9,0,14,head,24,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,1.8765,20.9096,25.7501,21.2511
0,1,14,residual,,8f9b67e0,4,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,5.1440,25.1549,24.3757,19.8775
1,1,14,residual,,74b820aa,2,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,10.0096,26.7706,21.1259,19.5034
2,1,14,residual,,41c34167,4,8f9b67e0,7,37,F,37,F,FOLD,3.7776,23.4134,24.0005,21.1280
3,1,14,residual,,ac1aa527,1,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,10.3875,27.1483,21.1256,17.8835
4,1,14,residual,,aacd55bf,5,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,8.6229,27.0086,22.7506,18.2563
5,1,14,residual,,1b334027,9,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,9.1201,27.0060,22.2506,17.8834
6,1,14,residual,,80a6c584,9,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,6.2728,25.6587,23.7508,18.2595
7,1,14,residual,,7dac81de,2,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,4.8876,24.6484,24.1257,20.0031
8,1,14,residual,,dc01946e,2,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,4.7532,23.8895,23.5011,23.1261
9,1,14,residual,,44c8e017,2,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,4.8941,24.6549,24.1257,20.8766
0,1,14,attn,,8f9b67e0,4,8f9b67e0,7,37,F,37,F,FOLD,2.4995,23.6350,25.5003,20.3764
1,1,14,attn,,74b820aa,2,8f9b67e0,7,37,F,37,F,FOLD,3.8743,24.7599,25.2505,20.1268
2,1,14,attn,,41c34167,4,8f9b67e0,7,37,F,37,F,FOLD,1.7604,22.3959,25.0003,20.5029
3,1,14,attn,,ac1aa527,1,8f9b67e0,7,37,F,37,F,FOLD,3.4983,24.7588,25.6253,19.2535
4,1,14,attn,,aacd55bf,5,8f9b67e0,7,37,F,37,F,FOLD,3.7463,25.0068,25.6253,18.8795
5,1,14,attn,,1b334027,9,8f9b67e0,7,37,F,37,F,FOLD,3.4963,24.6319,25.5003,19.1289
6,1,14,attn,,80a6c584,9,8f9b67e0,7,37,F,37,F,FOLD,3.2507,24.2612,25.3753,18.8799
7,1,14,attn,,7dac81de,2,8f9b67e0,7,37,F,37,F,FOLD,3.3732,24.0088,25.0004,19.8776
8,1,14,attn,,dc01946e,2,8f9b67e0,7,37,F,37,F,FOLD,2.7473,23.1329,24.7504,21.6267
9,1,14,attn,,44c8e017,2,8f9b67e0,7,37,F,37,F,FOLD,3.2506,23.7613,24.8755,20.5018
0,1,14,mlp,,8f9b67e0,4,8f9b67e0,7,37,F,37,F,FOLD,-0.2525,20.8829,25.5002,21.8757
1,1,14,mlp,,74b820aa,2,8f9b67e0,7,37,F,37,F,FOLD,-1.0027,20.5076,25.8751,21.8756
2,1,14,mlp,,41c34167,4,8f9b67e0,7,37,F,37,F,FOLD,0.3704,21.3808,25.3752,21.5007
3,1,14,mlp,,ac1aa527,1,8f9b67e0,7,37,F,37,F,FOLD,-0.7542,20.8811,26.0001,22.6254
4,1,14,mlp,,aacd55bf,5,8f9b67e0,7,37,F,37,F,FOLD,-0.8773,20.7580,26.0001,22.1255
5,1,14,mlp,,1b334027,9,8f9b67e0,7,37,F,37,F,FOLD,-1.1266,20.3837,25.8751,21.8755
6,1,14,mlp,,80a6c584,9,8f9b67e0,7,37,F,37,F,FOLD,-0.6282,20.7571,25.7501,21.5007
7,1,14,mlp,,7dac81de,2,8f9b67e0,7,37,F,37,F,FOLD,-0.6240,20.3863,25.3752,21.7508
8,1,14,mlp,,dc01946e,2,8f9b67e0,7,37,F,37,F,FOLD,0.0000,21.0104,25.3752,21.5009
9,1,14,mlp,,44c8e017,2,8f9b67e0,7,37,F,37,F,FOLD,-0.2509,20.8844,25.5002,22.0007
0,1,14,head_subset,2+5+23+24,8f9b67e0,4,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,5.0018,25.1376,24.5007,19.8782
1,1,14,head_subset,2+5+23+24,74b820aa,2,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,5.8751,25.7611,24.2508,19.1306
2,1,14,head_subset,2+5+23+24,41c34167,4,8f9b67e0,7,37,F,37,F,FOLD,2.5129,22.5237,24.3756,22.3759
3,1,14,head_subset,2+5+23+24,ac1aa527,1,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,6.2516,26.0126,24.1259,18.3857
4,1,14,head_subset,2+5+23+24,aacd55bf,5,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,5.9968,26.1327,24.5007,18.3835
5,1,14,head_subset,2+5+23+24,1b334027,9,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,5.6229,25.7587,24.5007,18.7571
6,1,14,head_subset,2+5+23+24,80a6c584,9,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,4.8753,25.1362,24.6257,19.6284
7,1,14,head_subset,2+5+23+24,7dac81de,2,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,5.2479,25.3837,24.5007,17.8898
8,1,14,head_subset,2+5+23+24,dc01946e,2,8f9b67e0,7,37,F,37,F,FOLD,3.5055,23.2664,24.1258,23.0006
9,1,14,head_subset,2+5+23+24,44c8e017,2,8f9b67e0,7,37,F,35616,CHECK,CHECK_CALL,5.2469,25.3827,24.5007,18.3856
0,1,14,head,2,8f9b67e0,4,8f9b67e0,7,37,F,37,F,FOLD,1.1311,21.8916,25.1253,21.6258
1,1,14,head,2,74b820aa,2,8f9b67e0,7,37,F,37,F,FOLD,1.1276,21.8880,25.1253,21.5009
2,1,14,head,2,41c34167,4,8f9b67e0,7,37,F,37,F,FOLD,0.8811,21.6416,25.1253,21.3760
3,1,14,head,2,ac1aa527,1,8f9b67e0,7,37,F,37,F,FOLD,1.1332,21.8937,25.1253,21.5009
4,1,14,head,2,aacd55bf,5,8f9b67e0,7,37,F,37,F,FOLD,1.1292,21.8897,25.1253,21.6258
5,1,14,head,2,1b334027,9,8f9b67e0,7,37,F,37,F,FOLD,0.8793,21.6397,25.1253,21.5008
6,1,14,head,2,80a6c584,9,8f9b67e0,7,37,F,37,F,FOLD,0.5044,21.3898,25.2503,21.2509
7,1,14,head,2,7dac81de,2,8f9b67e0,7,37,F,37,F,FOLD,1.1261,21.8866,25.1253,21.6258
8,1,14,head,2,dc01946e,2,8f9b67e0,7,37,F,37,F,FOLD,0.8762,21.6367,25.1253,21.6258
9,1,14,head,2,44c8e017,2,8f9b67e0,7,37,F,37,F,FOLD,1.0011,21.7616,25.1253,21.6258
0,1,14,head,5,8f9b67e0,4,8f9b67e0,7,37,F,37,F,FOLD,1.2485,22.1340,25.2503,21.3758
1,1,14,head,5,74b820aa,2,8f9b67e0,7,37,F,37,F,FOLD,1.4985,22.5090,25.3753,20.8761
2,1,14,head,5,41c34167,4,8f9b67e0,7,37,F,37,F,FOLD,0.0027,20.8882,25.2503,21.6258
3,1,14,head,5,ac1aa527,1,8f9b67e0,7,37,F,37,F,FOLD,1.6225,22.6329,25.3753,20.5013
4,1,14,head,5,aacd55bf,5,8f9b67e0,7,37,F,37,F,FOLD,1.7458,22.8812,25.5003,20.6261
5,1,14,head,5,1b334027,9,8f9b67e0,7,37,F,37,F,FOLD,1.8715,22.8820,25.3753,20.3763
6,1,14,head,5,80a6c584,9,8f9b67e0,7,37,F,37,F,FOLD,1.4975,22.5079,25.3752,20.6262
7,1,14,head,5,7dac81de,2,8f9b67e0,7,37,F,37,F,FOLD,1.6215,22.6320,25.3753,20.3763
8,1,14,head,5,dc01946e,2,8f9b67e0,7,37,F,37,F,FOLD,0.1262,21.0117,25.2503,22.0006
9,1,14,head,5,44c8e017,2,8f9b67e0,7,37,F,37,F,FOLD,1.4975,22.5080,25.3753,20.6261
0,1,14,head,23,8f9b67e0,4,8f9b67e0,7,37,F,37,F,FOLD,1.8734,22.7589,25.2503,20.7512
1,1,14,head,23,74b820aa,2,8f9b67e0,7,37,F,37,F,FOLD,2.2474,23.1329,25.2503,20.6261
2,1,14,head,23,41c34167,4,8f9b67e0,7,37,F,37,F,FOLD,0.8747,21.6353,25.1254,21.5008
3,1,14,head,23,ac1aa527,1,8f9b67e0,7,37,F,37,F,FOLD,1.9974,23.0079,25.3753,20.5014
4,1,14,head,23,aacd55bf,5,8f9b67e0,7,37,F,37,F,FOLD,2.1215,23.3820,25.6253,20.1264
5,1,14,head,23,1b334027,9,8f9b67e0,7,37,F,37,F,FOLD,1.9974,23.0079,25.3753,20.5013
6,1,14,head,23,80a6c584,9,8f9b67e0,7,37,F,37,F,FOLD,1.9974,22.8829,25.2503,20.6262
7,1,14,head,23,7dac81de,2,8f9b67e0,7,37,F,37,F,FOLD,2.1207,23.0062,25.2503,19.5027
8,1,14,head,23,dc01946e,2,8f9b67e0,7,37,F,37,F,FOLD,1.3735,22.0091,25.0004,21.7507
9,1,14,head,23,44c8e017,2,8f9b67e0,7,37,F,37,F,FOLD,2.1200,23.0055,25.2503,19.8770
0,1,14,head,24,8f9b67e0,4,8f9b67e0,7,37,F,37,F,FOLD,1.2542,22.0147,25.1253,21.6258
1,1,14,head,24,74b820aa,2,8f9b67e0,7,37,F,37,F,FOLD,2.2559,22.7665,24.8754,21.8757
2,1,14,head,24,41c34167,4,8f9b67e0,7,37,F,37,F,FOLD,0.7543,21.5148,25.1253,21.8758
3,1,14,head,24,ac1aa527,1,8f9b67e0,7,37,F,37,F,FOLD,2.2540,22.8895,25.0004,21.5008
4,1,14,head,24,aacd55bf,5,8f9b67e0,7,37,F,37,F,FOLD,2.0080,22.6436,25.0004,21.8756
5,1,14,head,24,1b334027,9,8f9b67e0,7,37,F,37,F,FOLD,2.2559,22.7665,24.8754,22.0006
6,1,14,head,24,80a6c584,9,8f9b67e0,7,37,F,37,F,FOLD,1.8831,22.3937,24.8754,22.2506
7,1,14,head,24,7dac81de,2,8f9b67e0,7,37,F,37,F,FOLD,1.6291,22.3896,25.1253,21.0010
8,1,14,head,24,dc01946e,2,8f9b67e0,7,37,F,37,F,FOLD,1.0083,21.7688,25.1253,22.2507
9,1,14,head,24,44c8e017,2,8f9b67e0,7,37,F,37,F,FOLD,1.6291,22.3896,25.1253,21.2509
0,2,14,residual,,8f9b67e0,4,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,6.2206,26.2642,21.7507,20.5026
1,2,14,residual,,74b820aa,2,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,9.9680,27.3861,19.1251,20.5019
2,2,14,residual,,41c34167,4,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,2.0053,23.7989,23.5006,21.3816
3,2,14,residual,,ac1aa527,1,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,10.5906,27.7586,18.8751,18.1329
4,2,14,residual,,aacd55bf,5,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,9.8355,27.7536,19.6251,19.0046
5,2,14,residual,,1b334027,9,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,10.0836,27.7517,19.3751,18.2574
6,2,14,residual,,80a6c584,9,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,7.4748,26.5182,20.7504,19.1312
7,2,14,residual,,7dac81de,2,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,5.2161,25.6349,22.1258,20.7527
8,2,14,residual,,dc01946e,2,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,3.7131,24.3820,22.3759,23.6263
9,2,14,residual,,44c8e017,2,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,5.4674,25.6362,21.8757,21.7513
0,2,14,attn,,8f9b67e0,4,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,1.8443,24.7627,24.6254,21.2529
1,2,14,attn,,74b820aa,2,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,3.7191,25.7626,23.7506,21.2522
2,2,14,attn,,41c34167,4,aacd55bf,7,37,F,37,F,FOLD,0.1369,23.0552,24.6253,21.0073
3,2,14,attn,,ac1aa527,1,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,3.4691,25.8876,24.1255,20.0045
4,2,14,attn,,aacd55bf,5,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,4.3392,26.3827,23.7505,19.0072
5,2,14,attn,,1b334027,9,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,3.4634,26.0068,24.2504,19.7547
6,2,14,attn,,80a6c584,9,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,2.4773,25.2707,24.5004,19.0120
7,2,14,attn,,7dac81de,2,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,2.3458,24.8893,24.2505,20.2553
8,2,14,attn,,dc01946e,2,aacd55bf,7,37,F,37,F,FOLD,1.3430,23.7614,24.1254,22.3779
9,2,14,attn,,44c8e017,2,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,2.3498,24.7683,24.1256,21.0035
0,2,14,mlp,,8f9b67e0,4,aacd55bf,7,37,F,37,F,FOLD,-0.6592,22.5092,24.8754,23.3754
1,2,14,mlp,,74b820aa,2,aacd55bf,7,37,F,37,F,FOLD,-1.4079,22.0104,25.1253,23.1255
2,2,14,mlp,,41c34167,4,aacd55bf,7,37,F,37,F,FOLD,-0.7696,22.3987,24.8753,22.3759
3,2,14,mlp,,ac1aa527,1,aacd55bf,7,37,F,37,F,FOLD,-0.6631,22.6302,25.0003,24.3752
4,2,14,mlp,,aacd55bf,5,aacd55bf,7,37,F,37,F,FOLD,-1.0351,22.5081,25.2503,23.7503
5,2,14,mlp,,1b334027,9,aacd55bf,7,37,F,37,F,FOLD,-1.0367,22.3816,25.1253,23.7502
6,2,14,mlp,,80a6c584,9,aacd55bf,7,37,F,37,F,FOLD,-1.2841,22.3842,25.3752,22.6255
7,2,14,mlp,,7dac81de,2,aacd55bf,7,37,F,37,F,FOLD,-1.2694,21.6490,24.6254,23.2507
8,2,14,mlp,,dc01946e,2,aacd55bf,7,37,F,37,F,FOLD,-0.2499,22.5434,24.5004,22.3765
9,2,14,mlp,,44c8e017,2,aacd55bf,7,37,F,37,F,FOLD,-0.8945,22.0239,24.6254,23.0008
0,2,14,head_subset,2+5+23+24,8f9b67e0,4,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,4.3456,25.8893,23.2507,20.0068
1,2,14,head_subset,2+5+23+24,74b820aa,2,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,5.2225,26.2661,22.7507,19.3834
2,2,14,head_subset,2+5+23+24,41c34167,4,aacd55bf,7,37,F,37,F,FOLD,0.6369,23.0553,24.1255,22.1291
3,2,14,head_subset,2+5+23+24,ac1aa527,1,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,5.9725,26.6411,22.3757,18.8848
4,2,14,head_subset,2+5+23+24,aacd55bf,5,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,5.8440,26.7626,22.6256,18.5121
5,2,14,head_subset,2+5+23+24,1b334027,9,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,5.3440,26.3876,22.7506,19.0100
6,2,14,head_subset,2+5+23+24,80a6c584,9,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,4.2246,25.7683,23.2506,19.6332
7,2,14,head_subset,2+5+23+24,7dac81de,2,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,4.3456,26.0142,23.3757,17.6555
8,2,14,head_subset,2+5+23+24,dc01946e,2,aacd55bf,7,37,F,37,F,FOLD,1.7365,23.6551,23.6256,22.8782
9,2,14,head_subset,2+5+23+24,44c8e017,2,aacd55bf,7,37,F,35616,CHECK,CHECK_CALL,4.2206,25.8892,23.3757,18.2721
0,2,14,head,2,8f9b67e0,4,aacd55bf,7,37,F,37,F,FOLD,1.0055,23.2990,24.0005,23.0011
1,2,14,head,2,74b820aa,2,aacd55bf,7,37,F,37,F,FOLD,0.7406,23.2840,24.2505,22.8763
2,2,14,head,2,41c34167,4,aacd55bf,7,37,F,37,F,FOLD,0.3869,22.9303,24.2505,22.6266
3,2,14,head,2,ac1aa527,1,aacd55bf,7,37,F,37,F,FOLD,1.0117,23.4302,24.1255,22.7513
4,2,14,head,2,aacd55bf,5,aacd55bf,7,37,F,37,F,FOLD,0.7555,23.1740,24.1255,23.0011
5,2,14,head,2,1b334027,9,aacd55bf,7,37,F,37,F,FOLD,0.5055,23.0490,24.2505,22.7512
6,2,14,head,2,80a6c584,9,aacd55bf,7,37,F,37,F,FOLD,0.3749,22.9184,24.2505,22.6263
7,2,14,head,2,7dac81de,2,aacd55bf,7,37,F,37,F,FOLD,0.8582,23.2767,24.1255,23.0010
8,2,14,head,2,dc01946e,2,aacd55bf,7,37,F,37,F,FOLD,0.6083,23.0267,24.1255,23.0012
9,2,14,head,2,44c8e017,2,aacd55bf,7,37,F,37,F,FOLD,0.7332,23.2767,24.2505,23.0010
0,2,14,head,5,8f9b67e0,4,aacd55bf,7,37,F,37,F,FOLD,0.7366,23.6550,24.6254,21.5018
1,2,14,head,5,74b820aa,2,aacd55bf,7,37,F,37,F,FOLD,1.1116,24.0300,24.6254,20.8777
2,2,14,head,5,41c34167,4,aacd55bf,7,37,F,37,F,FOLD,-0.2499,22.5435,24.5004,22.2516
3,2,14,head,5,ac1aa527,1,aacd55bf,7,37,F,37,F,FOLD,1.2365,24.0300,24.5005,20.3788
