bucket,hand_id,decision_idx,head_idx,rank,src_position,src_token,attn_weight,entropy_over_seq,seq_len
clean_check_or_call,7ee803c6,2,26,4,0,<|im_start|>,0.0471,4.1646,306
clean_check_or_call,7ee803c6,2,26,5,275, option,0.0391,4.1646,306
clean_check_or_call,7ee803c6,2,26,6,270,",",0.0325,4.1646,306
clean_check_or_call,7ee803c6,2,26,7,170,0,0.0304,4.1646,306
clean_check_or_call,7ee803c6,2,30,0,271, checking,0.1729,3.0726,306
clean_check_or_call,7ee803c6,2,30,1,261,.,0.1348,3.0726,306
clean_check_or_call,7ee803c6,2,30,2,0,<|im_start|>,0.1045,3.0726,306
clean_check_or_call,7ee803c6,2,30,3,289, checking,0.0923,3.0726,306
clean_check_or_call,7ee803c6,2,30,4,272, is,0.0923,3.0726,306
clean_check_or_call,7ee803c6,2,30,5,288,",",0.0386,3.0726,306
clean_check_or_call,7ee803c6,2,30,6,178,_OR,0.0386,3.0726,306
clean_check_or_call,7ee803c6,2,30,7,280,.,0.0320,3.0726,306
clean_check_or_call,7ee803c6,2,2,0,303,action,0.2480,2.0673,306
clean_check_or_call,7ee803c6,2,2,1,304,""":",0.2480,2.0673,306
clean_check_or_call,7ee803c6,2,2,2,301,:,0.1602,2.0673,306
clean_check_or_call,7ee803c6,2,2,3,305," """,0.1172,2.0673,306
clean_check_or_call,7ee803c6,2,2,4,299,".

",0.0859,2.0673,306
clean_check_or_call,7ee803c6,2,2,5,300,JSON,0.0591,2.0673,306
clean_check_or_call,7ee803c6,2,2,6,0,<|im_start|>,0.0261,2.0673,306
clean_check_or_call,7ee803c6,2,2,7,302," {""",0.0103,2.0673,306
clean_check_or_call,7ee803c6,4,26,0,319, Checking,0.0967,4.3078,338
clean_check_or_call,7ee803c6,4,26,1,0,<|im_start|>,0.0850,4.3078,338
clean_check_or_call,7ee803c6,4,26,2,318,.,0.0457,4.3078,338
clean_check_or_call,7ee803c6,4,26,3,331,".

",0.0403,4.3078,338
clean_check_or_call,7ee803c6,4,26,4,321, calling,0.0334,4.3078,338
clean_check_or_call,7ee803c6,4,26,5,298,.,0.0312,4.3078,338
clean_check_or_call,7ee803c6,4,26,6,278,.,0.0312,4.3078,338
clean_check_or_call,7ee803c6,4,26,7,336,""":",0.0260,4.3078,338
clean_check_or_call,7ee803c6,4,30,0,320, or,0.1895,3.2038,338
clean_check_or_call,7ee803c6,4,30,1,321, calling,0.1299,3.2038,338
clean_check_or_call,7ee803c6,4,30,2,0,<|im_start|>,0.1299,3.2038,338
clean_check_or_call,7ee803c6,4,30,3,304, ,0.0398,3.2038,338
clean_check_or_call,7ee803c6,4,30,4,319, Checking,0.0398,3.2038,338
clean_check_or_call,7ee803c6,4,30,5,318,.,0.0374,3.2038,338
clean_check_or_call,7ee803c6,4,30,6,322, is,0.0330,3.2038,338
clean_check_or_call,7ee803c6,4,30,7,286,",",0.0330,3.2038,338
clean_check_or_call,7ee803c6,4,2,0,336,""":",0.2695,2.1782,338
clean_check_or_call,7ee803c6,4,2,1,335,action,0.1748,2.1782,338
clean_check_or_call,7ee803c6,4,2,2,337," """,0.1641,2.1782,338
clean_check_or_call,7ee803c6,4,2,3,333,:,0.1279,2.1782,338
clean_check_or_call,7ee803c6,4,2,4,0,<|im_start|>,0.0825,2.1782,338
clean_check_or_call,7ee803c6,4,2,5,331,".

",0.0728,2.1782,338
clean_check_or_call,7ee803c6,4,2,6,332,JSON,0.0442,2.1782,338
clean_check_or_call,7ee803c6,4,2,7,334," {""",0.0092,2.1782,338
clean_check_or_call,7ee803c6,5,26,0,0,<|im_start|>,0.1426,4.1740,337
clean_check_or_call,7ee803c6,5,26,1,330,".

",0.0635,4.1740,337
clean_check_or_call,7ee803c6,5,26,2,284,).,0.0559,4.1740,337
clean_check_or_call,7ee803c6,5,26,3,305,.,0.0410,4.1740,337
clean_check_or_call,7ee803c6,5,26,4,321, checking,0.0383,4.1740,337
clean_check_or_call,7ee803c6,5,26,5,323, calling,0.0361,4.1740,337
clean_check_or_call,7ee803c6,5,26,6,336," """,0.0264,4.1740,337
clean_check_or_call,7ee803c6,5,26,7,335,""":",0.0264,4.1740,337
clean_check_or_call,7ee803c6,5,30,0,0,<|im_start|>,0.2891,2.7852,337
clean_check_or_call,7ee803c6,5,30,1,321, checking,0.1553,2.7852,337
clean_check_or_call,7ee803c6,5,30,2,322, or,0.1367,2.7852,337
clean_check_or_call,7ee803c6,5,30,3,284,).,0.0884,2.7852,337
clean_check_or_call,7ee803c6,5,30,4,323, calling,0.0571,2.7852,337
clean_check_or_call,7ee803c6,5,30,5,324, is,0.0135,2.7852,337
clean_check_or_call,7ee803c6,5,30,6,326, to,0.0135,2.7852,337
clean_check_or_call,7ee803c6,5,30,7,329, river,0.0135,2.7852,337
clean_check_or_call,7ee803c6,5,2,0,335,""":",0.2129,2.3624,337
clean_check_or_call,7ee803c6,5,2,1,336," """,0.1562,2.3624,337
clean_check_or_call,7ee803c6,5,2,2,334,action,0.1562,2.3624,337
clean_check_or_call,7ee803c6,5,2,3,332,:,0.1289,2.3624,337
clean_check_or_call,7ee803c6,5,2,4,0,<|im_start|>,0.1006,2.3624,337
clean_check_or_call,7ee803c6,5,2,5,330,".

",0.1006,2.3624,337
clean_check_or_call,7ee803c6,5,2,6,331,JSON,0.0574,2.3624,337
clean_check_or_call,7ee803c6,5,2,7,333," {""",0.0099,2.3624,337
clean_check_or_call,7ee803c6,7,26,0,340, check,0.1074,4.0915,353
clean_check_or_call,7ee803c6,7,26,1,346,".

",0.0835,4.0915,353
clean_check_or_call,7ee803c6,7,26,2,305, river,0.0786,4.0915,353
clean_check_or_call,7ee803c6,7,26,3,0,<|im_start|>,0.0693,4.0915,353
clean_check_or_call,7ee803c6,7,26,4,297,.,0.0396,4.0915,353
clean_check_or_call,7ee803c6,7,26,5,318,.,0.0327,4.0915,353
clean_check_or_call,7ee803c6,7,26,6,352," """,0.0327,4.0915,353
clean_check_or_call,7ee803c6,7,26,7,351,""":",0.0226,4.0915,353
clean_check_or_call,7ee803c6,7,30,0,340, check,0.4844,2.0194,353
clean_check_or_call,7ee803c6,7,30,1,0,<|im_start|>,0.2295,2.0194,353
clean_check_or_call,7ee803c6,7,30,2,341, and,0.0698,2.0194,353
clean_check_or_call,7ee803c6,7,30,3,346,".

",0.0258,2.0194,353
clean_check_or_call,7ee803c6,7,30,4,352," """,0.0188,2.0194,353
clean_check_or_call,7ee803c6,7,30,5,181,_OR,0.0146,2.0194,353
clean_check_or_call,7ee803c6,7,30,6,351,""":",0.0129,2.0194,353
clean_check_or_call,7ee803c6,7,30,7,342, not,0.0121,2.0194,353
clean_check_or_call,7ee803c6,7,2,0,351,""":",0.1943,2.3127,353
clean_check_or_call,7ee803c6,7,2,1,352," """,0.1943,2.3127,353
clean_check_or_call,7ee803c6,7,2,2,350,action,0.1611,2.3127,353
clean_check_or_call,7ee803c6,7,2,3,348,:,0.1416,2.3127,353
clean_check_or_call,7ee803c6,7,2,4,346,".

",0.0977,2.3127,353
clean_check_or_call,7ee803c6,7,2,5,0,<|im_start|>,0.0630,2.3127,353
clean_check_or_call,7ee803c6,7,2,6,347,JSON,0.0591,2.3127,353
clean_check_or_call,7ee803c6,7,2,7,349," {""",0.0117,2.3127,353
clean_check_or_call,7ee803c6,9,26,0,0,<|im_start|>,0.0889,4.4593,364
clean_check_or_call,7ee803c6,9,26,1,338, checking,0.0610,4.4593,364
clean_check_or_call,7ee803c6,9,26,2,357,".

",0.0540,4.4593,364
clean_check_or_call,7ee803c6,9,26,3,340, calling,0.0476,4.4593,364
clean_check_or_call,7ee803c6,9,26,4,302,.,0.0327,4.4593,364
clean_check_or_call,7ee803c6,9,26,5,312, river,0.0288,4.4593,364
clean_check_or_call,7ee803c6,9,26,6,328,.,0.0254,4.4593,364
clean_check_or_call,7ee803c6,9,26,7,344, choice,0.0239,4.4593,364
clean_check_or_call,7ee803c6,9,30,0,340, calling,0.2734,2.7080,364
clean_check_or_call,7ee803c6,9,30,1,339, or,0.1885,2.7080,364
clean_check_or_call,7ee803c6,9,30,2,0,<|im_start|>,0.1299,2.7080,364
clean_check_or_call,7ee803c6,9,30,3,338, checking,0.0889,2.7080,364
clean_check_or_call,7ee803c6,9,30,4,309,4,0.0371,2.7080,364
clean_check_or_call,7ee803c6,9,30,5,341, is,0.0289,2.7080,364
clean_check_or_call,7ee803c6,9,30,6,175,"
",0.0225,2.7080,364
clean_check_or_call,7ee803c6,9,30,7,344, choice,0.0199,2.7080,364
clean_check_or_call,7ee803c6,9,2,0,362,""":",0.2051,2.3324,364
clean_check_or_call,7ee803c6,9,2,1,363," """,0.1807,2.3324,364
clean_check_or_call,7ee803c6,9,2,2,361,action,0.1807,2.3324,364
clean_check_or_call,7ee803c6,9,2,3,0,<|im_start|>,0.1099,2.3324,364
clean_check_or_call,7ee803c6,9,2,4,359,:,0.1099,2.3324,364
clean_check_or_call,7ee803c6,9,2,5,357,".

",0.0708,2.3324,364
clean_check_or_call,7ee803c6,9,2,6,358,JSON,0.0586,2.3324,364
clean_check_or_call,7ee803c6,9,2,7,360," {""",0.0131,2.3324,364
clean_check_or_call,11cc20a7,1,26,0,0,<|im_start|>,0.0825,4.1404,284
clean_check_or_call,11cc20a7,1,26,1,277,".

",0.0605,4.1404,284
clean_check_or_call,11cc20a7,1,26,2,238,",",0.0535,4.1404,284
clean_check_or_call,11cc20a7,1,26,3,164,0,0.0442,4.1404,284
clean_check_or_call,11cc20a7,1,26,4,256, hand,0.0391,4.1404,284
clean_check_or_call,11cc20a7,1,26,5,242, check,0.0391,4.1404,284
clean_check_or_call,11cc20a7,1,26,6,263, Checking,0.0391,4.1404,284
clean_check_or_call,11cc20a7,1,26,7,245,.,0.0344,4.1404,284
clean_check_or_call,11cc20a7,1,30,0,242, check,0.1748,3.0265,284
clean_check_or_call,11cc20a7,1,30,1,243, or,0.1748,3.0265,284
clean_check_or_call,11cc20a7,1,30,2,263, Checking,0.1201,3.0265,284
clean_check_or_call,11cc20a7,1,30,3,0,<|im_start|>,0.0645,3.0265,284
clean_check_or_call,11cc20a7,1,30,4,255, decent,0.0566,3.0265,284
clean_check_or_call,11cc20a7,1,30,5,238,",",0.0344,3.0265,284
clean_check_or_call,11cc20a7,1,30,6,172,_OR,0.0344,3.0265,284
clean_check_or_call,11cc20a7,1,30,7,262,.,0.0267,3.0265,284
clean_check_or_call,11cc20a7,1,2,0,282,""":",0.2891,2.1910,284
clean_check_or_call,11cc20a7,1,2,1,281,action,0.2393,2.1910,284
clean_check_or_call,11cc20a7,1,2,2,283," """,0.1064,2.1910,284
clean_check_or_call,11cc20a7,1,2,3,279,:,0.0884,2.1910,284
clean_check_or_call,11cc20a7,1,2,4,278,JSON,0.0776,2.1910,284
clean_check_or_call,11cc20a7,1,2,5,277,".

",0.0645,2.1910,284
clean_check_or_call,11cc20a7,1,2,6,0,<|im_start|>,0.0535,2.1910,284
clean_check_or_call,11cc20a7,1,2,7,280," {""",0.0164,2.1910,284
clean_check_or_call,11cc20a7,2,26,0,0,<|im_start|>,0.1592,4.3353,325
clean_check_or_call,11cc20a7,2,26,1,318,".

",0.0354,4.3353,325
clean_check_or_call,11cc20a7,2,26,2,304, the,0.0312,4.3353,325
clean_check_or_call,11cc20a7,2,26,3,287,).,0.0294,4.3353,325
clean_check_or_call,11cc20a7,2,26,4,186,"']

",0.0276,4.3353,325
clean_check_or_call,11cc20a7,2,26,5,169,0,0.0276,4.3353,325
clean_check_or_call,11cc20a7,2,26,6,324," """,0.0276,4.3353,325
clean_check_or_call,11cc20a7,2,26,7,307, check,0.0229,4.3353,325
clean_check_or_call,11cc20a7,2,30,0,0,<|im_start|>,0.2266,3.4493,325
clean_check_or_call,11cc20a7,2,30,1,299, betting,0.1377,3.4493,325
clean_check_or_call,11cc20a7,2,30,2,287,).,0.0693,3.4493,325
clean_check_or_call,11cc20a7,2,30,3,300, to,0.0420,3.4493,325
clean_check_or_call,11cc20a7,2,30,4,301, take,0.0371,3.4493,325
clean_check_or_call,11cc20a7,2,30,5,307, check,0.0349,3.4493,325
clean_check_or_call,11cc20a7,2,30,6,274, no,0.0288,3.4493,325
clean_check_or_call,11cc20a7,2,30,7,280, weak,0.0271,3.4493,325
clean_check_or_call,11cc20a7,2,2,0,323,""":",0.2412,2.5354,325
clean_check_or_call,11cc20a7,2,2,1,322,action,0.1875,2.5354,325
clean_check_or_call,11cc20a7,2,2,2,324," """,0.1211,2.5354,325
clean_check_or_call,11cc20a7,2,2,3,320,:,0.1006,2.5354,325
clean_check_or_call,11cc20a7,2,2,4,0,<|im_start|>,0.0835,2.5354,325
clean_check_or_call,11cc20a7,2,2,5,318,".

",0.0693,2.5354,325
clean_check_or_call,11cc20a7,2,2,6,319,JSON,0.0347,2.5354,325
clean_check_or_call,11cc20a7,2,2,7,312, don,0.0239,2.5354,325
clean_check_or_call,11cc20a7,4,26,0,321, Checking,0.1196,4.0829,337
clean_check_or_call,11cc20a7,4,26,1,320,.,0.0874,4.0829,337
clean_check_or_call,11cc20a7,4,26,2,0,<|im_start|>,0.0640,4.0829,337
clean_check_or_call,11cc20a7,4,26,3,330,".

",0.0498,4.0829,337
clean_check_or_call,11cc20a7,4,26,4,325, option,0.0439,4.0829,337
clean_check_or_call,11cc20a7,4,26,5,304,).,0.0303,4.0829,337
clean_check_or_call,11cc20a7,4,26,6,335,""":",0.0303,4.0829,337
clean_check_or_call,11cc20a7,4,26,7,322, is,0.0267,4.0829,337
clean_check_or_call,11cc20a7,4,30,0,0,<|im_start|>,0.2910,2.8947,337
clean_check_or_call,11cc20a7,4,30,1,321, Checking,0.1562,2.8947,337
clean_check_or_call,11cc20a7,4,30,2,320,.,0.1011,2.8947,337
clean_check_or_call,11cc20a7,4,30,3,322, is,0.0540,2.8947,337
clean_check_or_call,11cc20a7,4,30,4,325, option,0.0476,2.8947,337
clean_check_or_call,11cc20a7,4,30,5,313, no,0.0308,2.8947,337
clean_check_or_call,11cc20a7,4,30,6,304,).,0.0308,2.8947,337
clean_check_or_call,11cc20a7,4,30,7,309,",",0.0239,2.8947,337
clean_check_or_call,11cc20a7,4,2,0,335,""":",0.2930,2.0547,337
clean_check_or_call,11cc20a7,4,2,1,336," """,0.2012,2.0547,337
clean_check_or_call,11cc20a7,4,2,2,334,action,0.1670,2.0547,337
clean_check_or_call,11cc20a7,4,2,3,332,:,0.1299,2.0547,337
clean_check_or_call,11cc20a7,4,2,4,330,".

",0.0698,2.0547,337
clean_check_or_call,11cc20a7,4,2,5,0,<|im_start|>,0.0479,2.0547,337
clean_check_or_call,11cc20a7,4,2,6,331,JSON,0.0374,2.0547,337
clean_check_or_call,11cc20a7,4,2,7,333," {""",0.0057,2.0547,337
clean_check_or_call,11cc20a7,5,26,0,0,<|im_start|>,0.1543,4.4107,337
clean_check_or_call,11cc20a7,5,26,1,300,.,0.0471,4.4107,337
clean_check_or_call,11cc20a7,5,26,2,215,")

",0.0442,4.4107,337
clean_check_or_call,11cc20a7,5,26,3,330,".

",0.0442,4.4107,337
clean_check_or_call,11cc20a7,5,26,4,187,"']

",0.0251,4.4107,337
clean_check_or_call,11cc20a7,5,26,5,212, CALL,0.0222,4.4107,337
clean_check_or_call,11cc20a7,5,26,6,238,"
",0.0222,4.4107,337
clean_check_or_call,11cc20a7,5,26,7,318, fold,0.0209,4.4107,337
clean_check_or_call,11cc20a7,5,30,0,0,<|im_start|>,0.3730,3.1750,337
clean_check_or_call,11cc20a7,5,30,1,300,.,0.1064,3.1750,337
clean_check_or_call,11cc20a7,5,30,2,318, fold,0.0444,3.1750,337
clean_check_or_call,11cc20a7,5,30,3,336," """,0.0393,3.1750,337
clean_check_or_call,11cc20a7,5,30,4,301, The,0.0210,3.1750,337
clean_check_or_call,11cc20a7,5,30,5,312, should,0.0186,3.1750,337
clean_check_or_call,11cc20a7,5,30,6,290, no,0.0186,3.1750,337
clean_check_or_call,11cc20a7,5,30,7,296, and,0.0175,3.1750,337
clean_check_or_call,11cc20a7,5,2,0,335,""":",0.2188,2.4758,337
clean_check_or_call,11cc20a7,5,2,1,334,action,0.1504,2.4758,337
clean_check_or_call,11cc20a7,5,2,2,0,<|im_start|>,0.1416,2.4758,337
clean_check_or_call,11cc20a7,5,2,3,336," """,0.1172,2.4758,337
clean_check_or_call,11cc20a7,5,2,4,332,:,0.0972,2.4758,337
clean_check_or_call,11cc20a7,5,2,5,330,".

",0.0972,2.4758,337
clean_check_or_call,11cc20a7,5,2,6,331,JSON,0.0669,2.4758,337
clean_check_or_call,11cc20a7,5,2,7,333," {""",0.0103,2.4758,337
clean_check_or_call,b3200c86,3,26,0,0,<|im_start|>,0.1338,3.9978,303
clean_check_or_call,b3200c86,3,26,1,296,".

",0.0811,3.9978,303
clean_check_or_call,b3200c86,3,26,2,288, check,0.0762,3.9978,303
clean_check_or_call,b3200c86,3,26,3,290, call,0.0557,3.9978,303
clean_check_or_call,b3200c86,3,26,4,215,")

",0.0557,3.9978,303
clean_check_or_call,b3200c86,3,26,5,272,.,0.0337,3.9978,303
clean_check_or_call,b3200c86,3,26,6,289, or,0.0337,3.9978,303
clean_check_or_call,b3200c86,3,26,7,267, raised,0.0317,3.9978,303
clean_check_or_call,b3200c86,3,30,0,289, or,0.3652,2.1312,303
clean_check_or_call,b3200c86,3,30,1,290, call,0.2500,2.1312,303
clean_check_or_call,b3200c86,3,30,2,288, check,0.1260,2.1312,303
clean_check_or_call,b3200c86,3,30,3,0,<|im_start|>,0.0923,2.1312,303
clean_check_or_call,b3200c86,3,30,4,291, to,0.0182,2.1312,303
clean_check_or_call,b3200c86,3,30,5,302," """,0.0117,2.1312,303
clean_check_or_call,b3200c86,3,30,6,287, to,0.0117,2.1312,303
clean_check_or_call,b3200c86,3,30,7,272,.,0.0091,2.1312,303
clean_check_or_call,b3200c86,3,2,0,301,""":",0.2715,2.2875,303
clean_check_or_call,b3200c86,3,2,1,302," """,0.1367,2.2875,303
clean_check_or_call,b3200c86,3,2,2,300,action,0.1367,2.2875,303
clean_check_or_call,b3200c86,3,2,3,298,:,0.1064,2.2875,303
clean_check_or_call,b3200c86,3,2,4,0,<|im_start|>,0.0938,2.2875,303
clean_check_or_call,b3200c86,3,2,5,297,JSON,0.0938,2.2875,303
clean_check_or_call,b3200c86,3,2,6,296,".

",0.0732,2.2875,303
clean_check_or_call,b3200c86,3,2,7,299," {""",0.0197,2.2875,303
clean_check_or_call,b3200c86,4,26,0,0,<|im_start|>,0.0728,4.2295,339
clean_check_or_call,b3200c86,4,26,1,321, checking,0.0640,4.2295,339
clean_check_or_call,b3200c86,4,26,2,332,".

",0.0640,4.2295,339
clean_check_or_call,b3200c86,4,26,3,294,.,0.0601,4.2295,339
clean_check_or_call,b3200c86,4,26,4,309,.,0.0564,4.2295,339
clean_check_or_call,b3200c86,4,26,5,323, calling,0.0413,4.2295,339
clean_check_or_call,b3200c86,4,26,6,331, losses,0.0364,4.2295,339
clean_check_or_call,b3200c86,4,26,7,297, raised,0.0284,4.2295,339
clean_check_or_call,b3200c86,4,30,0,322, or,0.4004,2.2403,339
clean_check_or_call,b3200c86,4,30,1,321, checking,0.1475,2.2403,339
clean_check_or_call,b3200c86,4,30,2,323, calling,0.1475,2.2403,339
clean_check_or_call,b3200c86,4,30,3,0,<|im_start|>,0.1079,2.2403,339
clean_check_or_call,b3200c86,4,30,4,178,_OR,0.0226,2.2403,339
clean_check_or_call,b3200c86,4,30,5,324, is,0.0212,2.2403,339
clean_check_or_call,b3200c86,4,30,6,180,"',",0.0137,2.2403,339
clean_check_or_call,b3200c86,4,30,7,327, option,0.0114,2.2403,339
clean_check_or_call,b3200c86,4,2,0,337,""":",0.1904,2.3688,339
clean_check_or_call,b3200c86,4,2,1,336,action,0.1572,2.3688,339
clean_check_or_call,b3200c86,4,2,2,338," """,0.1387,2.3688,339
clean_check_or_call,b3200c86,4,2,3,334,:,0.1309,2.3688,339
clean_check_or_call,b3200c86,4,2,4,332,".

",0.1084,2.3688,339
clean_check_or_call,b3200c86,4,2,5,0,<|im_start|>,0.0898,2.3688,339
clean_check_or_call,b3200c86,4,2,6,333,JSON,0.0898,2.3688,339
clean_check_or_call,b3200c86,4,2,7,335," {""",0.0258,2.3688,339
clean_check_or_call,b3200c86,6,26,0,323,".

",0.0874,4.1838,330
clean_check_or_call,b3200c86,6,26,1,314, checking,0.0771,4.1838,330
clean_check_or_call,b3200c86,6,26,2,0,<|im_start|>,0.0598,4.1838,330
clean_check_or_call,b3200c86,6,26,3,318, option,0.0564,4.1838,330
clean_check_or_call,b3200c86,6,26,4,297,.,0.0386,4.1838,330
clean_check_or_call,b3200c86,6,26,5,313,",",0.0342,4.1838,330
clean_check_or_call,b3200c86,6,26,6,293, weak,0.0320,4.1838,330
clean_check_or_call,b3200c86,6,26,7,324,JSON,0.0250,4.1838,330
clean_check_or_call,b3200c86,6,30,0,314, checking,0.2852,2.6672,330
clean_check_or_call,b3200c86,6,30,1,0,<|im_start|>,0.2227,2.6672,330
clean_check_or_call,b3200c86,6,30,2,315, is,0.0928,2.6672,330
clean_check_or_call,b3200c86,6,30,3,318, option,0.0679,2.6672,330
clean_check_or_call,b3200c86,6,30,4,178,_OR,0.0386,2.6672,330
clean_check_or_call,b3200c86,6,30,5,313,",",0.0364,2.6672,330
clean_check_or_call,b3200c86,6,30,6,180,"',",0.0302,2.6672,330
clean_check_or_call,b3200c86,6,30,7,329," """,0.0194,2.6672,330
clean_check_or_call,b3200c86,6,2,0,328,""":",0.2402,2.0971,330
clean_check_or_call,b3200c86,6,2,1,327,action,0.2256,2.0971,330
clean_check_or_call,b3200c86,6,2,2,325,:,0.1455,2.0971,330
clean_check_or_call,b3200c86,6,2,3,329," """,0.1289,2.0971,330
clean_check_or_call,b3200c86,6,2,4,324,JSON,0.0942,2.0971,330
clean_check_or_call,b3200c86,6,2,5,323,".

",0.0781,2.0971,330
clean_check_or_call,b3200c86,6,2,6,0,<|im_start|>,0.0270,2.0971,330
clean_check_or_call,b3200c86,6,2,7,326," {""",0.0210,2.0971,330
clean_check_or_call,e668c466,1,26,0,0,<|im_start|>,0.0752,4.1485,286
clean_check_or_call,e668c466,1,26,1,279,".

",0.0623,4.1485,286
clean_check_or_call,e668c466,1,26,2,239,",",0.0515,4.1485,286
clean_check_or_call,e668c466,1,26,3,165,0,0.0483,4.1485,286
clean_check_or_call,e668c466,1,26,4,243, check,0.0400,4.1485,286
clean_check_or_call,e668c466,1,26,5,258, hand,0.0400,4.1485,286
clean_check_or_call,e668c466,1,26,6,265, Checking,0.0400,4.1485,286
clean_check_or_call,e668c466,1,26,7,264,.,0.0354,4.1485,286
clean_check_or_call,e668c466,1,30,0,244, or,0.2012,3.0031,286
clean_check_or_call,e668c466,1,30,1,243, check,0.1562,3.0031,286
clean_check_or_call,e668c466,1,30,2,265, Checking,0.1216,3.0031,286
clean_check_or_call,e668c466,1,30,3,0,<|im_start|>,0.0613,3.0031,286
clean_check_or_call,e668c466,1,30,4,257, decent,0.0576,3.0031,286
clean_check_or_call,e668c466,1,30,5,173,_OR,0.0371,3.0031,286
clean_check_or_call,e668c466,1,30,6,239,",",0.0327,3.0031,286
clean_check_or_call,e668c466,1,30,7,266, is,0.0255,3.0031,286
clean_check_or_call,e668c466,1,2,0,284,""":",0.3086,2.1477,286
clean_check_or_call,e668c466,1,2,1,283,action,0.2256,2.1477,286
clean_check_or_call,e668c466,1,2,2,285," """,0.1133,2.1477,286
clean_check_or_call,e668c466,1,2,3,281,:,0.0942,2.1477,286
clean_check_or_call,e668c466,1,2,4,280,JSON,0.0732,2.1477,286
clean_check_or_call,e668c466,1,2,5,279,".

",0.0608,2.1477,286
clean_check_or_call,e668c466,1,2,6,0,<|im_start|>,0.0503,2.1477,286
clean_check_or_call,e668c466,1,2,7,282," {""",0.0154,2.1477,286
clean_check_or_call,e668c466,6,26,0,333,".

",0.0815,4.3641,340
clean_check_or_call,e668c466,6,26,1,0,<|im_start|>,0.0767,4.3641,340
clean_check_or_call,e668c466,6,26,2,326, check,0.0559,4.3641,340
clean_check_or_call,e668c466,6,26,3,328, call,0.0410,4.3641,340
clean_check_or_call,e668c466,6,26,4,320, raised,0.0320,4.3641,340
clean_check_or_call,e668c466,6,26,5,332, losses,0.0320,4.3641,340
clean_check_or_call,e668c466,6,26,6,309,.,0.0299,4.3641,340
clean_check_or_call,e668c466,6,26,7,327, or,0.0282,4.3641,340
clean_check_or_call,e668c466,6,30,0,327, or,0.3633,2.3254,340
clean_check_or_call,e668c466,6,30,1,326, check,0.1611,2.3254,340
clean_check_or_call,e668c466,6,30,2,0,<|im_start|>,0.1338,2.3254,340
clean_check_or_call,e668c466,6,30,3,328, call,0.1338,2.3254,340
clean_check_or_call,e668c466,6,30,4,177,_OR,0.0248,2.3254,340
clean_check_or_call,e668c466,6,30,5,179,"',",0.0170,2.3254,340
clean_check_or_call,e668c466,6,30,6,339," """,0.0125,2.3254,340
clean_check_or_call,e668c466,6,30,7,333,".

",0.0103,2.3254,340
clean_check_or_call,e668c466,6,2,0,338,""":",0.2344,2.3541,340
clean_check_or_call,e668c466,6,2,1,337,action,0.1514,2.3541,340
clean_check_or_call,e668c466,6,2,2,335,:,0.1338,2.3541,340
clean_check_or_call,e668c466,6,2,3,334,JSON,0.1040,2.3541,340
clean_check_or_call,e668c466,6,2,4,339," """,0.0977,2.3541,340
clean_check_or_call,e668c466,6,2,5,333,".

",0.0977,2.3541,340
