target_idx,hand_id,decision_idx,head_set,mode,top1_id,top1_tok,top1_group,delta_check_minus_fold,GROUP_CHECK_CALL,GROUP_FOLD,GROUP_BET_RAISE
4,aacd55bf,5,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.8424,27.4131,18.6253,18.2565
4,aacd55bf,5,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-3.5968,27.4087,19.3753,18.7545
4,aacd55bf,5,23,ablated,35616,CHECK,CHECK_CALL,-1.1098,27.7706,17.2502,16.5261
4,aacd55bf,5,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1257,28.2559,16.5001,15.2947
5,1b334027,9,,baseline,35616,CHECK,CHECK_CALL,11.6277,27.7528,16.1251,14.0338
5,1b334027,9,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.9239,26.3289,17.6251,15.3662
5,1b334027,9,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-3.3229,26.6799,18.3751,15.8007
5,1b334027,9,23,ablated,35616,CHECK,CHECK_CALL,-1.3573,26.8956,16.6251,14.5841
5,1b334027,9,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.3125,27.8778,15.9376,13.8767
6,80a6c584,9,,baseline,35616,CHECK,CHECK_CALL,10.1360,27.3861,17.2501,14.7423
6,80a6c584,9,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.7591,25.8770,18.5001,15.7082
6,80a6c584,9,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-3.1608,25.9753,19.0001,16.1242
6,80a6c584,9,23,ablated,35616,CHECK,CHECK_CALL,-1.4624,26.4236,17.7501,15.1045
6,80a6c584,9,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.2500,27.5111,17.1251,14.6862
7,7dac81de,2,,baseline,35616,CHECK,CHECK_CALL,9.6270,27.2522,17.6252,17.7822
7,7dac81de,2,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.5010,26.2512,19.1253,22.8756
7,7dac81de,2,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-3.0010,26.0013,19.3753,23.7503
7,7dac81de,2,23,ablated,35616,CHECK,CHECK_CALL,-1.3740,26.6282,18.3753,19.3844
7,7dac81de,2,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.2497,27.3769,17.5002,16.8225
8,dc01946e,2,,baseline,35616,CHECK,CHECK_CALL,5.2584,25.0088,19.7504,23.2558
8,dc01946e,2,5+23+24,ablated,35616,CHECK,CHECK_CALL,-0.3784,24.8804,20.0004,23.6282
8,dc01946e,2,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-0.3808,25.0030,20.1254,24.1268
8,dc01946e,2,23,ablated,35616,CHECK,CHECK_CALL,-0.1261,24.8828,19.7504,23.2565
8,dc01946e,2,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.3632,25.0207,20.1255,21.8875
9,44c8e017,2,,baseline,35616,CHECK,CHECK_CALL,9.6277,27.2528,17.6252,18.6419
9,44c8e017,2,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.5003,26.1276,19.0002,23.8753
9,44c8e017,2,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.8759,26.0020,19.2502,24.5002
9,44c8e017,2,23,ablated,35616,CHECK,CHECK_CALL,-1.2487,26.7541,18.3752,20.5045
9,44c8e017,2,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.2494,27.3772,17.5002,17.4258
10,f1019530,4,,baseline,35616,CHECK,CHECK_CALL,8.0203,27.1456,19.1252,15.2733
10,f1019530,4,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.0453,26.2253,20.2503,16.1304
10,f1019530,4,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.9316,26.2140,21.1253,16.4189
10,f1019530,4,23,ablated,35616,CHECK,CHECK_CALL,-0.7006,26.4450,19.1253,15.3794
10,f1019530,4,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.8686,27.5142,18.6252,14.8945
11,4294134d,2,,baseline,35616,CHECK,CHECK_CALL,10.6268,27.5019,16.8751,16.5867
11,4294134d,2,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.3702,26.6318,18.3752,20.5045
11,4294134d,2,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.8693,26.5077,18.7502,21.6268
11,4294134d,2,23,ablated,35616,CHECK,CHECK_CALL,-1.2460,26.8810,17.5002,17.6701
11,4294134d,2,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1248,27.5017,16.7502,15.9535
12,58c0a3ea,4,,baseline,35616,CHECK,CHECK_CALL,11.0025,28.1275,17.1250,14.2030
12,58c0a3ea,4,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.5655,26.8120,18.3751,15.4468
12,58c0a3ea,4,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.7095,26.9180,18.6251,15.7749
12,58c0a3ea,4,23,ablated,35616,CHECK,CHECK_CALL,-1.1133,27.3892,17.5000,14.6683
12,58c0a3ea,4,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1253,28.1278,17.0000,14.0928
13,25d11520,2,,baseline,35616,CHECK,CHECK_CALL,4.7637,24.7644,20.0007,23.0074
13,25d11520,2,5+23+24,ablated,35616,CHECK,CHECK_CALL,-0.3826,24.6319,20.2508,23.3795
13,25d11520,2,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-0.3840,24.7554,20.3758,23.7528
13,25d11520,2,23,ablated,35616,CHECK,CHECK_CALL,-0.1282,24.6362,20.0007,22.8843
13,25d11520,2,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.4846,24.7799,20.5008,21.7677
14,715325f5,4,,baseline,35616,CHECK,CHECK_CALL,11.1286,27.7536,16.6251,13.8826
14,715325f5,4,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.1916,26.6870,17.7501,14.6476
14,715325f5,4,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.4487,26.6799,18.0001,14.7432
14,715325f5,4,23,ablated,35616,CHECK,CHECK_CALL,-0.9855,27.1432,17.0001,14.3744
14,715325f5,4,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.0008,28.0028,16.8751,14.0490
15,74b820aa,5,,baseline,35616,CHECK,CHECK_CALL,9.2797,27.1548,17.8751,21.1260
15,74b820aa,5,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.9029,26.1270,18.7502,22.7504
15,74b820aa,5,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.4409,26.0890,19.2503,23.6253
15,74b820aa,5,23,ablated,35616,CHECK,CHECK_CALL,-1.0849,26.5700,18.3752,21.3760
15,74b820aa,5,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.4965,27.4013,17.6251,18.8806
16,1c6ccc0b,1,,baseline,35616,CHECK,CHECK_CALL,11.2519,28.2519,17.0000,13.0031
16,1c6ccc0b,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.8538,27.1483,17.7501,13.7711
16,1c6ccc0b,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.1037,27.2733,18.1251,13.9400
16,1c6ccc0b,1,23,ablated,35616,CHECK,CHECK_CALL,-0.7453,27.6317,17.1251,13.3036
16,1c6ccc0b,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1252,28.1272,16.7501,12.8381
17,98a09acd,1,,baseline,35616,CHECK,CHECK_CALL,11.1285,27.8786,16.7501,13.4527
17,98a09acd,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.7200,26.6587,17.2501,13.8732
17,98a09acd,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.8450,26.7837,17.5001,13.9890
17,98a09acd,1,23,ablated,35616,CHECK,CHECK_CALL,-0.4939,27.3848,16.7501,13.6550
17,98a09acd,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.3760,27.8796,16.3751,13.3475
18,aacd55bf,1,,baseline,35616,CHECK,CHECK_CALL,10.8778,28.0028,17.1251,13.8819
18,aacd55bf,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.0659,26.4370,17.6251,14.6141
18,aacd55bf,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.3229,26.5549,18.0001,14.8194
18,aacd55bf,1,23,ablated,35616,CHECK,CHECK_CALL,-0.6137,27.2642,17.0001,14.1133
18,aacd55bf,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.2508,27.8786,16.7501,13.5416
19,0487fb44,2,,baseline,35616,CHECK,CHECK_CALL,11.4499,27.3875,15.9376,15.4872
19,0487fb44,2,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.4622,26.2379,17.2502,16.9111
19,0487fb44,2,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.7361,26.3390,17.6252,17.3991
19,0487fb44,2,23,ablated,35616,CHECK,CHECK_CALL,-1.4015,26.6736,16.6251,15.8918
19,0487fb44,2,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1266,27.3892,15.8126,14.9614
20,6e6d4aa3,1,,baseline,35616,CHECK,CHECK_CALL,11.0052,27.8802,16.8751,13.7431
20,6e6d4aa3,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.7067,26.6736,17.3751,14.2750
20,6e6d4aa3,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.0816,26.7986,17.8751,14.5511
20,6e6d4aa3,1,23,ablated,35616,CHECK,CHECK_CALL,-0.6161,27.3892,17.0001,14.0267
20,6e6d4aa3,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.3750,27.8802,16.5001,13.5358
21,78d8c173,7,,baseline,35616,CHECK,CHECK_CALL,6.3776,24.5027,18.1251,23.5004
21,78d8c173,7,5+23+24,ablated,35616,CHECK,CHECK_CALL,-0.6256,24.3771,18.6251,23.8752
21,78d8c173,7,2+5+23+24,ablated,33,B,BET_RAISE,-1.2500,24.2527,19.1251,24.5002
21,78d8c173,7,23,ablated,35616,CHECK,CHECK_CALL,-0.2505,24.2521,18.1250,23.5003
21,78d8c173,7,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.2466,24.6311,18.5001,22.7509
22,eb90fd2f,4,,baseline,35616,CHECK,CHECK_CALL,13.5629,28.8755,15.3126,12.7765
22,eb90fd2f,4,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.5544,27.8836,15.8751,13.3197
22,eb90fd2f,4,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.8063,28.0067,16.2501,13.3789
22,eb90fd2f,4,23,ablated,35616,CHECK,CHECK_CALL,-0.9349,28.1282,15.5001,13.0176
22,eb90fd2f,4,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.0626,28.8756,15.2501,12.7178
23,c52fc7fd,7,,baseline,35616,CHECK,CHECK_CALL,10.7641,27.3892,16.6251,16.7644
23,c52fc7fd,7,5+23+24,ablated,35616,CHECK,CHECK_CALL,-3.4140,25.8503,18.5001,19.5025
23,c52fc7fd,7,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-3.8003,25.9640,19.0001,20.3764
23,c52fc7fd,7,23,ablated,35616,CHECK,CHECK_CALL,-1.4712,26.5430,17.2501,17.2669
23,c52fc7fd,7,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.0040,27.3932,16.6251,16.5224
24,f217583d,4,,baseline,35616,CHECK,CHECK_CALL,12.8759,28.6259,15.7501,13.0654
24,f217583d,4,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.8618,27.6392,16.6251,13.9187
24,f217583d,4,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.1149,27.7611,17.0001,14.0195
24,f217583d,4,23,ablated,35616,CHECK,CHECK_CALL,-0.6224,28.1286,15.8751,13.4272
24,f217583d,4,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.0621,28.6263,15.8126,13.1315
25,67d4ebbd,5,,baseline,35616,CHECK,CHECK_CALL,11.1874,27.0000,15.8126,15.4290
25,67d4ebbd,5,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.6874,26.7501,17.2501,18.1346
25,67d4ebbd,5,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.3124,26.8751,18.0001,19.1299
25,67d4ebbd,5,23,ablated,35616,CHECK,CHECK_CALL,-1.0625,26.7501,16.6251,16.2881
25,67d4ebbd,5,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.0625,26.7500,15.6252,14.6669
26,c52fc7fd,1,,baseline,35616,CHECK,CHECK_CALL,11.0040,28.0041,17.0001,13.5279
26,c52fc7fd,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.2112,26.6680,17.8752,14.2642
26,c52fc7fd,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.7111,26.7930,18.5002,14.5450
26,c52fc7fd,1,23,ablated,35616,CHECK,CHECK_CALL,-0.6166,27.2625,16.8752,13.7973
26,c52fc7fd,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.0011,28.0052,17.0001,13.4705
27,4294134d,1,,baseline,35616,CHECK,CHECK_CALL,9.5428,27.0430,17.5002,16.2226
27,4294134d,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.5893,26.3289,18.3755,17.3293
27,4294134d,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.6062,26.5620,18.6254,17.7981
27,4294134d,1,23,ablated,35616,CHECK,CHECK_CALL,-0.8482,26.4450,17.7504,16.3986
27,4294134d,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.0001,26.9180,17.3753,15.8893
28,4671eec7,4,,baseline,35616,CHECK,CHECK_CALL,11.3771,27.8772,16.5000,13.6399
28,4671eec7,4,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.7225,26.9048,17.2501,14.4401
28,4671eec7,4,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.9759,27.0263,17.6251,14.6061
28,4671eec7,4,23,ablated,35616,CHECK,CHECK_CALL,-0.8662,27.2611,16.7501,14.1475
28,4671eec7,4,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.0003,28.0025,16.6251,13.7477
29,80a6c584,1,,baseline,35616,CHECK,CHECK_CALL,9.4234,26.9236,17.5002,16.4551
29,80a6c584,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.9790,26.1950,18.7506,18.6499
29,80a6c584,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.1039,26.3200,19.0005,19.1404
29,80a6c584,1,23,ablated,35616,CHECK,CHECK_CALL,-0.8449,26.3289,17.7504,16.9603
29,80a6c584,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1312,26.8049,17.2503,16.1241
30,14b8c8df,1,,baseline,35616,CHECK,CHECK_CALL,11.6268,28.0019,16.3751,13.2680
30,14b8c8df,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.8538,26.8983,17.1252,13.9711
30,14b8c8df,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.3537,27.0233,17.7502,14.1931
30,14b8c8df,1,23,ablated,35616,CHECK,CHECK_CALL,-0.8694,27.2576,16.5002,13.5496
30,14b8c8df,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1255,28.0025,16.2502,13.1483
31,94de7df5,2,,baseline,35616,CHECK,CHECK_CALL,5.1357,24.8862,19.7505,23.2583
31,94de7df5,2,5+23+24,ablated,35616,CHECK,CHECK_CALL,-0.3802,24.7561,20.0006,23.3807
31,94de7df5,2,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-0.3820,24.8793,20.1256,23.8781
31,94de7df5,2,23,ablated,35616,CHECK,CHECK_CALL,-0.1263,24.7599,19.7505,23.1343
31,94de7df5,2,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.4848,24.9015,20.2506,22.2638
32,13ddbf35,5,,baseline,35616,CHECK,CHECK_CALL,10.8860,27.7611,16.8751,17.0178
32,13ddbf35,5,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.7733,26.4879,18.3751,19.5039
32,13ddbf35,5,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-3.2971,26.4640,18.8751,20.1273
32,13ddbf35,5,23,ablated,35616,CHECK,CHECK_CALL,-1.5875,26.9236,17.6251,17.8888
32,13ddbf35,5,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1264,27.7625,16.7501,16.1639
33,92006cc8,3,,baseline,35616,CHECK,CHECK_CALL,9.7586,27.3836,17.6251,13.8959
33,92006cc8,3,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.2708,26.2379,18.7501,14.9924
33,92006cc8,3,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.9197,26.4640,19.6251,15.3422
33,92006cc8,3,23,ablated,35616,CHECK,CHECK_CALL,-0.8456,26.7881,17.8751,14.2069
33,92006cc8,3,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.2489,27.3848,17.8751,13.8780
34,ba2be11d,4,,baseline,35616,CHECK,CHECK_CALL,10.6271,27.8772,17.2501,14.0994
34,ba2be11d,4,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.1067,27.0206,18.5002,15.0897
34,ba2be11d,4,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.6068,27.0206,19.0002,15.2645
34,ba2be11d,4,23,ablated,35616,CHECK,CHECK_CALL,-0.6175,27.3848,17.3751,14.6073
34,ba2be11d,4,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1253,28.0025,17.2501,14.1589
35,b09a54c9,2,,baseline,35616,CHECK,CHECK_CALL,10.1250,26.6251,16.5002,17.4262
35,b09a54c9,2,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.6249,26.1253,17.6252,19.8831
35,b09a54c9,2,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.2497,26.1254,18.2502,21.3778
35,b09a54c9,2,23,ablated,35616,CHECK,CHECK_CALL,-0.8748,26.2503,17.0001,18.2836
35,b09a54c9,2,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1250,26.6251,16.3752,17.0812
36,35425b54,2,,baseline,35616,CHECK,CHECK_CALL,8.6248,26.8751,18.2502,20.0068
36,35425b54,2,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.2499,25.5002,19.1253,23.5004
36,35425b54,2,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.7500,25.3753,19.5004,24.2503
36,35425b54,2,23,ablated,35616,CHECK,CHECK_CALL,-1.3750,26.0002,18.7503,21.6268
36,35425b54,2,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.2500,27.0000,18.1253,18.4017
37,4671eec7,1,,baseline,35616,CHECK,CHECK_CALL,11.6290,28.0041,16.3751,13.3345
37,4671eec7,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.1922,26.5620,17.1251,14.2759
37,4671eec7,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.3305,26.7986,17.5001,14.4622
37,4671eec7,1,23,ablated,35616,CHECK,CHECK_CALL,-0.9860,27.1432,16.5001,13.6271
37,4671eec7,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1261,28.0052,16.2501,13.2016
38,d3f118ee,1,,baseline,33,B,BET_RAISE,7.1253,24.8754,17.7502,25.7502
38,d3f118ee,1,5+23+24,ablated,33,B,BET_RAISE,-1.6242,23.7512,18.2502,26.0003
38,d3f118ee,1,2+5+23+24,ablated,33,B,BET_RAISE,-1.8742,23.7513,18.5002,26.3753
38,d3f118ee,1,23,ablated,33,B,BET_RAISE,-1.1245,24.0010,18.0002,25.7506
38,d3f118ee,1,0+1+7+9,ablated,33,B,BET_RAISE,0.2500,25.0004,17.6252,25.3753
39,452110d5,1,,baseline,35616,CHECK,CHECK_CALL,11.0045,28.0046,17.0001,13.5918
39,452110d5,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.3248,26.6799,18.0002,14.3498
39,452110d5,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.7061,26.7986,18.5002,14.6252
39,452110d5,1,23,ablated,35616,CHECK,CHECK_CALL,-0.7387,27.1410,16.8752,13.7700
39,452110d5,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.2505,28.0052,16.7502,13.3481
40,14b8c8df,5,,baseline,35616,CHECK,CHECK_CALL,8.7499,27.1250,18.3751,19.8785
40,14b8c8df,5,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.4998,25.8752,19.6252,23.7502
40,14b8c8df,5,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.8748,25.7503,19.8752,24.5002
40,14b8c8df,5,23,ablated,35616,CHECK,CHECK_CALL,-1.3749,26.3751,19.0002,21.5012
40,14b8c8df,5,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1250,27.1250,18.2502,18.1404
41,e5eaf376,8,,baseline,35616,CHECK,CHECK_CALL,9.8910,27.2660,17.3750,17.3859
41,e5eaf376,8,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.7308,25.6603,18.5001,19.2533
41,e5eaf376,8,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.8891,25.8770,18.8751,19.8772
41,e5eaf376,8,23,ablated,35616,CHECK,CHECK_CALL,-1.4372,26.2039,17.7501,17.3924
41,e5eaf376,8,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.0045,27.2706,17.3751,17.1396
42,16f55a42,2,,baseline,35616,CHECK,CHECK_CALL,9.7595,27.2598,17.5003,16.9571
42,16f55a42,2,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.9867,26.1483,19.3756,20.7558
42,16f55a42,2,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-3.6144,26.1456,20.0005,21.8773
42,16f55a42,2,23,ablated,35616,CHECK,CHECK_CALL,-1.6085,26.5263,18.3754,18.0431
42,16f55a42,2,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.1238,27.2586,17.3753,16.4981
43,92006cc8,8,,baseline,35616,CHECK,CHECK_CALL,3.4238,24.1739,20.7501,21.7653
43,92006cc8,8,5+23+24,ablated,35616,CHECK,CHECK_CALL,-0.5001,24.2989,21.3752,21.8816
43,92006cc8,8,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-0.8857,24.2884,21.7503,22.2546
43,92006cc8,8,23,ablated,35616,CHECK,CHECK_CALL,0.0000,24.0489,20.6252,21.7635
43,92006cc8,8,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.1305,24.0434,20.7501,22.3856
44,5986eec6,4,,baseline,35616,CHECK,CHECK_CALL,1.5619,24.5623,23.0003,18.9628
44,5986eec6,4,5+23+24,ablated,35616,CHECK,CHECK_CALL,0.4929,24.6801,22.6253,19.9819
44,5986eec6,4,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,0.1011,24.6633,23.0003,20.8019
44,5986eec6,4,23,ablated,35616,CHECK,CHECK_CALL,0.0001,24.3123,22.7503,19.2360
44,5986eec6,4,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.0741,24.6131,23.1253,18.6152
45,6aef9414,1,,baseline,35616,CHECK,CHECK_CALL,10.8801,27.8802,17.0001,13.5759
45,6aef9414,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.0817,26.6736,17.8752,14.3068
45,6aef9414,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-2.5817,26.7986,18.5002,14.6424
45,6aef9414,1,23,ablated,35616,CHECK,CHECK_CALL,-0.6143,27.1410,16.8752,13.8316
45,6aef9414,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.3749,28.0052,16.7502,13.3926
46,4825836b,1,,baseline,35616,CHECK,CHECK_CALL,9.3047,26.8049,17.5002,16.2231
46,4825836b,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.7264,26.2039,18.6256,18.4033
46,4825836b,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.8602,26.3200,18.8755,18.7682
46,4825836b,1,23,ablated,35616,CHECK,CHECK_CALL,-0.6012,26.3289,17.6254,16.6089
46,4825836b,1,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,0.0149,26.5700,17.2503,15.9520
47,80a6c584,7,,baseline,35616,CHECK,CHECK_CALL,4.7140,24.0892,19.3751,22.3765
47,80a6c584,7,5+23+24,ablated,35616,CHECK,CHECK_CALL,-0.5342,24.1801,20.0002,22.7507
47,80a6c584,7,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-0.9260,24.1633,20.3752,23.2505
47,80a6c584,7,23,ablated,35616,CHECK,CHECK_CALL,-0.0190,23.9452,19.2502,22.3763
47,80a6c584,7,0+1+7+9,ablated,35616,CHECK,CHECK_CALL,-0.1250,24.2141,19.6252,21.5035
48,334920bf,1,,baseline,35616,CHECK,CHECK_CALL,11.2531,28.0032,16.7501,13.5897
48,334920bf,1,5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.7235,26.7798,17.2501,13.9976
48,334920bf,1,2+5+23+24,ablated,35616,CHECK,CHECK_CALL,-1.8519,26.9013,17.5001,14.0465
