target_idx,hand_id,decision_idx,head_set,mode,top1_id,top1_tok,top1_group,delta_check_minus_fold,GROUP_CHECK_CALL,GROUP_FOLD,GROUP_BET_RAISE
20,7f799478,1,,baseline,7247,CH,CHECK_CALL,8.2499,28.0001,19.7501,20.8766
20,7f799478,1,9+15+22,ablated,7247,CH,CHECK_CALL,-0.8749,27.6251,20.2501,22.8756
20,7f799478,1,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-1.1250,27.5001,20.3752,22.5007
20,7f799478,1,22,ablated,7247,CH,CHECK_CALL,-0.2500,27.8751,19.8752,22.8755
20,7f799478,1,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.3750,28.0001,20.1251,20.8766
21,0a3ee396,2,,baseline,7247,CH,CHECK_CALL,7.4999,27.7501,20.2501,21.3760
21,0a3ee396,2,9+15+22,ablated,7247,CH,CHECK_CALL,-0.9999,27.5002,21.0001,23.1255
21,0a3ee396,2,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-1.4999,27.2502,21.2502,22.7507
21,0a3ee396,2,22,ablated,7247,CH,CHECK_CALL,-0.5000,27.6252,20.6252,23.1255
21,0a3ee396,2,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.4999,27.7501,20.7501,21.6259
22,fafb7903,1,,baseline,7247,CH,CHECK_CALL,8.0000,28.0001,20.0001,20.7518
22,fafb7903,1,9+15+22,ablated,7247,CH,CHECK_CALL,-0.7500,27.6251,20.3752,22.7506
22,fafb7903,1,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-1.1250,27.5001,20.6251,22.5007
22,fafb7903,1,22,ablated,7247,CH,CHECK_CALL,-0.1250,27.8751,20.0002,22.7506
22,fafb7903,1,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.2500,28.0001,20.2501,20.8767
23,4ed956f9,2,,baseline,7247,CH,CHECK_CALL,10.2830,27.5339,17.2509,23.8755
23,4ed956f9,2,9+15+22,ablated,7247,CH,CHECK_CALL,-0.8703,27.2884,17.8757,25.8753
23,4ed956f9,2,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-0.9848,27.0490,17.7508,25.1254
23,4ed956f9,2,22,ablated,7247,CH,CHECK_CALL,-0.3706,27.2884,17.3760,25.6254
23,4ed956f9,2,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.3704,27.5383,17.6257,23.8755
24,ff2290f0,2,,baseline,7247,CH,CHECK_CALL,7.7499,27.8751,20.1251,21.1261
24,ff2290f0,2,9+15+22,ablated,7247,CH,CHECK_CALL,-0.8750,27.6252,20.7502,22.8756
24,ff2290f0,2,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-1.2500,27.3752,20.8752,22.5007
24,ff2290f0,2,22,ablated,7247,CH,CHECK_CALL,-0.2500,27.8752,20.3752,22.8755
24,ff2290f0,2,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.3750,27.8751,20.5001,21.3760
25,449d749d,2,,baseline,7247,CH,CHECK_CALL,7.4999,28.1251,20.6251,20.1269
25,449d749d,2,9+15+22,ablated,7247,CH,CHECK_CALL,-1.2499,27.7502,21.5002,23.0006
25,449d749d,2,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-1.5000,27.5002,21.5002,22.1257
25,449d749d,2,22,ablated,7247,CH,CHECK_CALL,-0.7500,27.8752,21.1252,23.0005
25,449d749d,2,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.4999,28.1251,21.1251,20.6264
26,b571799e,2,,baseline,7247,CH,CHECK_CALL,8.3749,27.8751,19.5002,20.7512
26,b571799e,2,9+15+22,ablated,7247,CH,CHECK_CALL,-0.7500,27.5001,19.8752,23.2505
26,b571799e,2,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-1.0000,27.3751,20.0002,22.3757
26,b571799e,2,22,ablated,7247,CH,CHECK_CALL,-0.2501,27.6251,19.5003,23.1255
26,b571799e,2,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.4999,27.8751,20.0001,20.8762
27,47193a37,2,,baseline,7247,CH,CHECK_CALL,8.4999,28.0001,19.5002,21.6259
27,47193a37,2,9+15+22,ablated,7247,CH,CHECK_CALL,-0.6250,27.8751,20.0002,23.5004
27,47193a37,2,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-1.0000,27.6252,20.1252,23.1255
27,47193a37,2,22,ablated,7247,CH,CHECK_CALL,-0.1250,28.0001,19.6253,23.5004
27,47193a37,2,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.3749,28.0001,19.8751,22.0007
28,3f1c36f9,2,,baseline,7247,CH,CHECK_CALL,8.1249,28.3751,20.2501,20.3766
28,3f1c36f9,2,9+15+22,ablated,7247,CH,CHECK_CALL,-1.1250,28.0002,21.0002,23.5004
28,3f1c36f9,2,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-1.5000,27.7502,21.1252,22.6256
28,3f1c36f9,2,22,ablated,7247,CH,CHECK_CALL,-0.6250,28.1252,20.6252,23.3755
28,3f1c36f9,2,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.4999,28.5001,20.8751,20.7513
29,19eacc75,2,,baseline,7247,CH,CHECK_CALL,7.6249,28.2501,20.6252,21.0012
29,19eacc75,2,9+15+22,ablated,7247,CH,CHECK_CALL,-1.2499,27.7502,21.3752,23.5004
29,19eacc75,2,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-1.7499,27.5002,21.6252,22.7506
29,19eacc75,2,22,ablated,7247,CH,CHECK_CALL,-0.6250,27.8752,20.8752,23.2505
29,19eacc75,2,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.6249,28.2501,21.2501,21.3760
30,47193a37,1,,baseline,7247,CH,CHECK_CALL,8.2499,28.0001,19.7501,20.6268
30,47193a37,1,9+15+22,ablated,7247,CH,CHECK_CALL,-0.8750,27.7501,20.3751,22.8756
30,47193a37,1,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-1.1250,27.6251,20.5002,22.5007
30,47193a37,1,22,ablated,7247,CH,CHECK_CALL,-0.2500,28.0001,20.0002,22.8755
30,47193a37,1,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.2500,28.1251,20.1251,20.7516
31,54e89359,1,,baseline,7247,CH,CHECK_CALL,8.7498,28.1251,19.3753,21.5009
31,54e89359,1,9+15+22,ablated,7247,CH,CHECK_CALL,-0.8749,27.7501,19.8753,23.0006
31,54e89359,1,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-1.2499,27.6252,20.1253,23.2505
31,54e89359,1,22,ablated,7247,CH,CHECK_CALL,-0.3750,27.8752,19.5003,23.1255
31,54e89359,1,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.4999,28.1251,19.8752,21.6259
32,a86a2bba,4,,baseline,7247,CH,CHECK_CALL,7.0206,26.5208,19.5002,22.6269
32,a86a2bba,4,9+15+22,ablated,7247,CH,CHECK_CALL,-2.4716,25.9241,21.3751,23.1274
32,a86a2bba,4,9+15+21+22+24+30+31,ablated,7247,CH,CHECK_CALL,-2.5831,25.6875,21.2501,22.7532
32,a86a2bba,4,22,ablated,7247,CH,CHECK_CALL,-1.7366,26.2841,21.0001,23.2518
32,a86a2bba,4,0+1+5+13,ablated,7247,CH,CHECK_CALL,-0.2580,26.7628,20.0002,22.8763
