target_idx,hand_id,decision_idx,head_set,mode,top1_id,top1_tok,top1_group,delta_check_minus_fold,GROUP_CHECK_CALL,GROUP_FOLD,GROUP_BET_RAISE
40,9529648d,2,9+15+21+22+24+30+31,ablated,1070,F,FOLD,-0.0007,25.2557,27.1250,22.1291
40,9529648d,2,22,ablated,1070,F,FOLD,0.3731,25.5046,27.0000,22.2532
40,9529648d,2,0+1+5+13,ablated,1070,F,FOLD,-0.1223,25.3841,27.3750,22.2545
41,ee842b64,1,,baseline,1070,F,FOLD,-4.2372,25.2628,29.5000,21.0052
41,ee842b64,1,9+15+22,ablated,1070,F,FOLD,1.3700,26.1328,29.0000,23.1262
41,ee842b64,1,9+15+21+22+24+30+31,ablated,1070,F,FOLD,1.2472,25.8850,28.8750,22.7514
41,ee842b64,1,22,ablated,1070,F,FOLD,1.2461,26.0089,29.0000,22.6267
41,ee842b64,1,0+1+5+13,ablated,1070,F,FOLD,-0.2443,25.1434,29.6250,21.3796
42,bcd6c640,1,,baseline,1070,F,FOLD,-4.8586,24.6414,29.5000,21.0061
42,bcd6c640,1,9+15+22,ablated,1070,F,FOLD,1.7425,25.7589,28.8750,23.5012
42,bcd6c640,1,9+15+21+22+24+30+31,ablated,1070,F,FOLD,1.4950,25.5114,28.8750,23.2513
42,bcd6c640,1,22,ablated,1070,F,FOLD,1.4925,25.7589,29.1250,22.8767
42,bcd6c640,1,0+1+5+13,ablated,1070,F,FOLD,-0.6147,24.2767,29.7500,21.2556
43,99f6aac3,2,,baseline,1070,F,FOLD,-1.9944,25.5057,27.5000,21.3803
43,99f6aac3,2,9+15+22,ablated,1070,F,FOLD,0.1250,25.5056,27.3750,22.5036
43,99f6aac3,2,9+15+21+22+24+30+31,ablated,1070,F,FOLD,-0.1243,25.2564,27.3750,22.0041
43,99f6aac3,2,22,ablated,1070,F,FOLD,0.2494,25.5050,27.2500,22.0036
43,99f6aac3,2,0+1+5+13,ablated,1070,F,FOLD,0.0023,25.5080,27.5000,21.8808
44,f3f391d6,1,,baseline,1070,F,FOLD,-4.4836,24.8914,29.3750,21.2548
44,f3f391d6,1,9+15+22,ablated,1070,F,FOLD,1.3675,25.8839,29.0000,23.3762
44,f3f391d6,1,9+15+21+22+24+30+31,ablated,1070,F,FOLD,1.3675,25.7589,28.8750,23.2511
44,f3f391d6,1,22,ablated,1070,F,FOLD,1.2437,25.7601,29.0000,22.8767
44,f3f391d6,1,0+1+5+13,ablated,1070,F,FOLD,-0.3678,24.7736,29.6250,21.6297
45,fafb7903,2,,baseline,1070,F,FOLD,-1.4937,25.5064,27.0000,22.2529
45,fafb7903,2,9+15+22,ablated,1070,F,FOLD,0.0000,25.5064,27.0000,22.8776
45,fafb7903,2,9+15+21+22+24+30+31,ablated,1070,F,FOLD,-0.3742,25.2572,27.1250,22.5026
45,fafb7903,2,22,ablated,1070,F,FOLD,0.2487,25.6300,26.8750,22.6273
45,fafb7903,2,0+1+5+13,ablated,1070,F,FOLD,-0.2473,25.5090,27.2500,22.7526
46,68dbd243,2,,baseline,1070,F,FOLD,-4.6136,24.8864,29.5000,21.6286
46,68dbd243,2,9+15+22,ablated,1070,F,FOLD,1.9935,26.1299,28.7500,24.2508
46,68dbd243,2,9+15+21+22+24+30+31,ablated,1070,F,FOLD,1.8692,25.8806,28.6250,23.5010
46,68dbd243,2,22,ablated,1070,F,FOLD,1.6199,25.8812,28.8750,23.7510
46,68dbd243,2,0+1+5+13,ablated,1070,F,FOLD,-0.3700,24.6414,29.6250,21.8791
47,ab736de9,2,,baseline,1070,F,FOLD,-4.7354,24.6396,29.3750,21.2557
47,ab736de9,2,9+15+22,ablated,1070,F,FOLD,1.7417,25.7563,28.7500,23.7510
47,ab736de9,2,9+15+21+22+24+30+31,ablated,1070,F,FOLD,1.6175,25.5072,28.6250,23.2514
47,ab736de9,2,22,ablated,1070,F,FOLD,1.4925,25.6321,28.8750,23.2514
47,ab736de9,2,0+1+5+13,ablated,1070,F,FOLD,-0.3685,24.3961,29.5000,21.6305
48,2181c7ce,1,,baseline,1070,F,FOLD,-4.2336,25.1414,29.3750,21.7537
48,2181c7ce,1,9+15+22,ablated,1070,F,FOLD,1.3675,25.8839,28.7500,23.8759
48,2181c7ce,1,9+15+21+22+24+30+31,ablated,1070,F,FOLD,1.2450,25.6364,28.6250,23.5010
48,2181c7ce,1,22,ablated,1070,F,FOLD,1.3687,25.8851,28.7500,23.3762
48,2181c7ce,1,0+1+5+13,ablated,1070,F,FOLD,-0.2479,25.1435,29.6250,22.1282
49,2f52fd5d,1,,baseline,1070,F,FOLD,-4.7356,25.0144,29.7500,21.0063
49,2f52fd5d,1,9+15+22,ablated,1070,F,FOLD,1.6194,26.0089,29.1250,23.3761
49,2f52fd5d,1,9+15+21+22+24+30+31,ablated,1070,F,FOLD,1.6206,25.8850,29.0000,23.0014
49,2f52fd5d,1,22,ablated,1070,F,FOLD,1.4944,26.0089,29.2500,23.0015
49,2f52fd5d,1,0+1+5+13,ablated,1070,F,FOLD,-0.3710,24.7684,29.8750,21.2559
