source_idx,target_idx,layer,component_mode,head_idx,source_hand,source_dec,target_hand,target_dec,expected_target_verb_id,expected_target_verb_tok,patched_top1_id,patched_top1_tok,patched_top1_group,delta_check_minus_fold,patched_GROUP_CHECK_CALL,patched_GROUP_FOLD,patched_GROUP_BET_RAISE
5,0,14,attn,,1b334027,9,2faf1217,7,37,F,37,F,FOLD,4.8496,24.1328,26.0002,19.0033
6,0,14,attn,,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,4.4813,23.6394,25.8752,18.7546
7,0,14,attn,,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,4.7281,23.5113,25.5003,19.8775
8,0,14,attn,,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,3.7314,22.3896,25.3753,21.6266
9,0,14,attn,,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,4.4813,23.2645,25.5003,20.6266
0,0,14,mlp,,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,-0.1370,18.7710,25.6251,21.0019
1,0,14,mlp,,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,-0.8830,18.2750,25.8751,21.0017
2,0,14,mlp,,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.3583,19.2663,25.6251,21.1264
3,0,14,mlp,,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,-0.8878,18.5202,26.1251,21.5013
4,0,14,mlp,,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,-0.8844,18.5236,26.1251,21.2512
5,0,14,mlp,,1b334027,9,2faf1217,7,37,F,37,F,FOLD,-1.3777,17.9053,26.0001,20.7516
6,0,14,mlp,,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,-0.7606,18.5224,26.0001,20.8765
7,0,14,mlp,,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,-0.6264,18.4066,25.7501,21.5021
8,0,14,mlp,,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,-0.1249,18.7831,25.6251,21.0023
9,0,14,mlp,,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,-0.2582,18.8998,25.8751,21.6269
0,0,14,head,0,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,-0.2435,19.0395,26.0001,20.5015
1,0,14,head,0,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,-0.1161,19.0419,25.8751,20.6265
2,0,14,head,0,41c34167,4,2faf1217,7,37,F,37,F,FOLD,-0.1230,19.1600,26.0001,20.5017
3,0,14,head,0,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,-0.2434,19.0396,26.0001,20.6265
4,0,14,head,0,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,-0.1230,19.1600,26.0001,20.5015
5,0,14,head,0,1b334027,9,2faf1217,7,37,F,37,F,FOLD,-0.1186,19.0395,25.8751,20.7514
6,0,14,head,0,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,-0.1209,19.1622,26.0001,20.7515
7,0,14,head,0,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.0041,19.1622,25.8751,20.5015
8,0,14,head,0,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,-0.1186,19.0394,25.8751,20.5015
9,0,14,head,0,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,-0.1161,19.0419,25.8751,20.5015
0,0,14,head,1,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.3696,19.5277,25.8751,21.5013
1,0,14,head,1,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.6138,19.7719,25.8752,21.7511
2,0,14,head,1,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.4930,19.6511,25.8751,21.3762
3,0,14,head,1,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.4916,19.6496,25.8751,21.5013
4,0,14,head,1,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.3665,19.5246,25.8751,21.3763
5,0,14,head,1,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.1231,19.2811,25.8751,20.8766
6,0,14,head,1,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.2462,19.2793,25.7501,20.7517
7,0,14,head,1,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.3665,19.6496,26.0001,21.7511
8,0,14,head,1,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.8637,19.8967,25.7502,21.6262
9,0,14,head,1,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,0.4930,19.6510,25.8751,21.6262
0,0,14,head,2,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,1.1267,20.1598,25.7501,21.2514
1,0,14,head,2,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,1.1229,20.1560,25.7501,21.3764
2,0,14,head,2,41c34167,4,2faf1217,7,37,F,37,F,FOLD,1.0060,20.0391,25.7501,21.1266
3,0,14,head,2,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,1.1310,20.1641,25.7501,21.2514
4,0,14,head,2,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,1.2517,20.2848,25.7501,21.5013
5,0,14,head,2,1b334027,9,2faf1217,7,37,F,37,F,FOLD,1.0017,20.0348,25.7501,21.2513
6,0,14,head,2,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.7478,19.9059,25.8751,21.1264
7,0,14,head,2,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,1.2413,20.2744,25.7501,21.3763
8,0,14,head,2,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.9944,20.0275,25.7501,21.3764
9,0,14,head,2,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,1.1194,20.1525,25.7501,21.2514
0,0,14,head,3,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.0019,19.1600,25.8751,20.2521
1,0,14,head,3,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,-0.2459,19.0371,26.0001,20.0024
2,0,14,head,3,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.0041,19.0372,25.7501,20.2522
3,0,14,head,3,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.0019,19.1600,25.8751,20.1273
4,0,14,head,3,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,-0.4958,18.9122,26.1251,20.0022
5,0,14,head,3,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.2499,19.4079,25.8751,20.5021
6,0,14,head,3,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.1270,19.2850,25.8751,20.5020
7,0,14,head,3,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,-0.4886,18.7945,26.0001,19.7527
8,0,14,head,3,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,-0.2411,18.9169,25.8751,20.1271
9,0,14,head,3,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,-0.3662,18.9168,26.0001,19.8776
0,0,14,head,4,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.1213,19.4044,26.0001,21.2512
1,0,14,head,4,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,-0.0036,19.2794,26.0001,20.8764
2,0,14,head,4,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.2519,19.4100,25.8751,20.8768
3,0,14,head,4,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.1212,19.4043,26.0001,21.1263
4,0,14,head,4,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,-0.0018,19.2812,26.0001,21.5011
5,0,14,head,4,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.1230,19.4060,26.0001,21.0013
6,0,14,head,4,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.1271,19.2851,25.8751,21.2513
7,0,14,head,4,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,-0.1269,19.1562,26.0001,21.3763
8,0,14,head,4,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.1213,19.4044,26.0001,20.7515
9,0,14,head,4,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,-0.1269,19.1561,26.0001,21.1263
0,0,14,head,5,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,1.2411,20.3992,25.8752,21.1261
1,0,14,head,5,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,1.6132,20.8962,26.0001,20.6264
2,0,14,head,5,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.1268,19.1599,25.7502,21.5011
3,0,14,head,5,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,1.8607,21.0188,25.8751,20.3764
4,0,14,head,5,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,1.9817,21.2647,26.0001,20.3764
5,0,14,head,5,1b334027,9,2faf1217,7,37,F,37,F,FOLD,1.8586,21.1417,26.0001,20.1266
6,0,14,head,5,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,1.6132,20.7713,25.8751,20.2517
7,0,14,head,5,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,1.8586,21.0166,25.8752,20.3765
8,0,14,head,5,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.3728,19.4059,25.7502,21.7510
9,0,14,head,5,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,1.7382,20.8963,25.8752,20.6264
0,0,14,head,6,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,-0.1268,19.1562,26.0001,21.2512
1,0,14,head,6,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,-0.3767,19.0314,26.1251,21.5011
2,0,14,head,6,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.0021,19.2851,26.0001,21.2514
3,0,14,head,6,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.1181,19.4011,26.0001,21.2512
4,0,14,head,6,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,-0.2479,19.0352,26.0001,21.6261
5,0,14,head,6,1b334027,9,2faf1217,7,37,F,37,F,FOLD,-0.2499,19.1581,26.1251,21.6260
6,0,14,head,6,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,-0.1248,19.1583,26.0001,21.3763
7,0,14,head,6,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,-0.4978,18.9102,26.1251,21.6260
8,0,14,head,6,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,-0.2499,19.1581,26.1251,20.7516
9,0,14,head,6,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,-0.3706,18.9124,26.0001,21.2513
0,0,14,head,7,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,-0.1188,19.0392,25.8751,18.8787
1,0,14,head,7,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.3811,19.5391,25.8751,19.3783
2,0,14,head,7,41c34167,4,2faf1217,7,37,F,37,F,FOLD,-0.1251,19.0329,25.8751,19.1280
3,0,14,head,7,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,-0.1188,19.0392,25.8751,18.8791
4,0,14,head,7,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.5110,19.5440,25.7501,18.7542
5,0,14,head,7,1b334027,9,2faf1217,7,37,F,37,F,FOLD,-0.4859,18.6720,25.8751,18.6294
6,0,14,head,7,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,-0.2388,18.7942,25.7501,18.5045
7,0,14,head,7,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.8661,20.0242,25.8751,19.7524
8,0,14,head,7,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.2480,19.4060,25.8751,20.2520
9,0,14,head,7,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,0.7443,19.9023,25.8751,20.1271
0,0,14,head,8,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4043,25.8751,20.7517
1,0,14,head,8,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.1212,19.4043,26.0001,20.8765
2,0,14,head,8,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.1250,19.2830,25.8751,20.7518
3,0,14,head,8,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.0000,19.2831,26.0001,20.8765
4,0,14,head,8,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.1196,19.4026,26.0001,20.7516
5,0,14,head,8,1b334027,9,2faf1217,7,37,F,37,F,FOLD,-0.0019,19.2811,26.0001,20.7516
6,0,14,head,8,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.1231,19.2811,25.8751,20.8765
7,0,14,head,8,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.2446,19.4027,25.8751,20.8765
8,0,14,head,8,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.1213,19.4043,26.0001,20.8764
9,0,14,head,8,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,0.1213,19.4043,26.0001,20.8764
0,0,14,head,9,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.1212,19.4042,26.0001,20.8764
1,0,14,head,9,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.1270,19.2850,25.8751,20.7517
2,0,14,head,9,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.1212,19.4042,26.0001,20.8764
3,0,14,head,9,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.1230,19.4061,26.0001,20.7516
4,0,14,head,9,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.1249,19.2830,25.8751,20.7517
5,0,14,head,9,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.2480,19.4060,25.8751,20.7517
6,0,14,head,9,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.1230,19.4061,26.0001,20.8765
7,0,14,head,9,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.1230,19.4061,26.0001,20.7516
8,0,14,head,9,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.1250,19.4080,26.0001,20.8765
9,0,14,head,9,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,0.2480,19.4060,25.8751,20.7516
0,0,14,head,10,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.2480,19.4061,25.8751,20.7517
1,0,14,head,10,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.1249,19.4079,26.0001,20.8765
2,0,14,head,10,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.1249,19.4080,26.0001,20.8765
3,0,14,head,10,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.1230,19.4061,26.0001,20.8765
4,0,14,head,10,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.1249,19.4079,26.0001,20.8764
5,0,14,head,10,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.0020,19.2850,26.0001,20.8764
6,0,14,head,10,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.2480,19.4060,25.8751,20.7517
7,0,14,head,10,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.2499,19.4079,25.8751,20.7517
8,0,14,head,10,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.2499,19.4079,25.8751,20.8767
9,0,14,head,10,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,0.2499,19.4080,25.8751,20.8765
0,0,14,head,11,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.3712,19.5292,25.8751,20.8765
1,0,14,head,11,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.2480,19.5310,26.0001,20.8765
2,0,14,head,11,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.3711,19.5292,25.8751,20.8765
3,0,14,head,11,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.3729,19.5309,25.8751,20.7517
4,0,14,head,11,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.3730,19.5310,25.8751,20.8765
5,0,14,head,11,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.1249,19.4079,26.0001,20.8765
6,0,14,head,11,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.1249,19.4079,26.0001,20.7517
7,0,14,head,11,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.3712,19.5292,25.8751,20.8764
8,0,14,head,11,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.1270,19.2850,25.8751,20.7516
9,0,14,head,11,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,0.2480,19.4061,25.8751,20.8765
0,0,14,head,12,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4042,25.8751,20.7516
1,0,14,head,12,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4043,25.8751,20.7516
2,0,14,head,12,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4042,25.8751,20.7516
3,0,14,head,12,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.1212,19.4042,26.0001,20.7516
4,0,14,head,12,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.1250,19.2830,25.8751,20.7517
5,0,14,head,12,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.0000,19.2830,26.0001,20.7515
6,0,14,head,12,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4043,25.8751,20.7516
7,0,14,head,12,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.1213,19.4044,26.0001,20.8764
8,0,14,head,12,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.2481,19.4061,25.8751,20.7517
9,0,14,head,12,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4043,25.8751,20.7516
0,0,14,head,13,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.2499,19.4080,25.8751,20.7517
1,0,14,head,13,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.2518,19.4099,25.8751,20.7518
2,0,14,head,13,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.3730,19.5311,25.8751,21.0016
3,0,14,head,13,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.2518,19.4099,25.8751,20.7518
4,0,14,head,13,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.3711,19.5292,25.8751,20.7518
5,0,14,head,13,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.2499,19.4080,25.8751,20.7518
6,0,14,head,13,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.3712,19.5292,25.8751,20.8766
7,0,14,head,13,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.3712,19.5292,25.8751,20.8767
8,0,14,head,13,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.3712,19.5293,25.8751,21.0016
9,0,14,head,13,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,0.3730,19.5311,25.8751,20.8768
0,0,14,head,14,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,-0.0001,19.2830,26.0001,20.7517
1,0,14,head,14,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.0019,19.2850,26.0001,20.8765
2,0,14,head,14,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.1212,19.4043,26.0001,20.7516
3,0,14,head,14,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,-0.0019,19.2811,26.0001,20.8764
4,0,14,head,14,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,-0.0020,19.2810,26.0001,20.7515
5,0,14,head,14,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.1230,19.2811,25.8751,20.7517
6,0,14,head,14,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.0000,19.2830,26.0001,20.8764
7,0,14,head,14,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,-0.1208,19.1622,26.0001,20.7517
8,0,14,head,14,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,-0.0001,19.2829,26.0001,20.7515
9,0,14,head,14,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,-0.1231,19.1600,26.0001,20.7517
0,0,14,head,15,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4043,25.8751,20.7516
1,0,14,head,15,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.1196,19.4026,26.0001,20.7515
2,0,14,head,15,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.2499,19.4079,25.8751,20.7516
3,0,14,head,15,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4043,25.8751,20.8765
4,0,14,head,15,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4043,25.8751,20.7517
5,0,14,head,15,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.1213,19.4043,26.0001,20.7516
6,0,14,head,15,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4042,25.8751,20.7516
7,0,14,head,15,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.1212,19.4043,26.0001,20.8765
8,0,14,head,15,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.1250,19.2830,25.8751,20.7517
9,0,14,head,15,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,0.2481,19.4061,25.8751,20.7516
0,0,14,head,16,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,-0.0020,19.2811,26.0001,20.6267
1,0,14,head,16,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.0020,19.1600,25.8751,20.6267
2,0,14,head,16,41c34167,4,2faf1217,7,37,F,37,F,FOLD,-0.1229,19.1601,26.0001,20.7516
3,0,14,head,16,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,-0.0001,19.2830,26.0001,20.7516
4,0,14,head,16,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.0020,19.1601,25.8751,20.7516
5,0,14,head,16,1b334027,9,2faf1217,7,37,F,37,F,FOLD,-0.0020,19.2811,26.0001,20.7516
6,0,14,head,16,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,-0.0020,19.2810,26.0001,20.7516
7,0,14,head,16,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.1249,19.2829,25.8751,20.7517
8,0,14,head,16,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.0019,19.2850,26.0001,20.7516
9,0,14,head,16,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,0.0020,19.1600,25.8751,20.6268
0,0,14,head,17,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.2480,19.4060,25.8751,20.7517
1,0,14,head,17,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,-0.0001,19.2830,26.0001,20.7515
2,0,14,head,17,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.2480,19.4060,25.8751,20.7517
3,0,14,head,17,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4043,25.8751,20.7516
4,0,14,head,17,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4043,25.8751,20.7516
5,0,14,head,17,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.1249,19.2829,25.8751,20.7515
6,0,14,head,17,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.1213,19.4044,26.0001,20.8765
7,0,14,head,17,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,0.1212,19.4042,26.0001,20.7515
8,0,14,head,17,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.1231,19.4061,26.0001,20.8765
9,0,14,head,17,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4043,25.8751,20.7516
0,0,14,head,18,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,-0.0001,19.2830,26.0001,20.6268
1,0,14,head,18,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,0.1230,19.2810,25.8751,20.5019
2,0,14,head,18,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.1249,19.2830,25.8751,20.7517
3,0,14,head,18,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,0.1249,19.2830,25.8751,20.6268
4,0,14,head,18,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.1249,19.2830,25.8751,20.6267
5,0,14,head,18,1b334027,9,2faf1217,7,37,F,37,F,FOLD,0.2462,19.4042,25.8751,20.7517
6,0,14,head,18,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,0.1195,19.4026,26.0001,20.7516
7,0,14,head,18,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,-0.0000,19.1580,25.8751,20.5018
8,0,14,head,18,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.0020,19.1600,25.8751,20.5019
9,0,14,head,18,44c8e017,2,2faf1217,7,37,F,37,F,FOLD,-0.0000,19.1580,25.8751,20.6266
0,0,14,head,19,8f9b67e0,4,2faf1217,7,37,F,37,F,FOLD,0.0021,19.2851,26.0001,20.7516
1,0,14,head,19,74b820aa,2,2faf1217,7,37,F,37,F,FOLD,-0.0000,19.2830,26.0001,20.7516
2,0,14,head,19,41c34167,4,2faf1217,7,37,F,37,F,FOLD,0.1250,19.2830,25.8751,20.7516
3,0,14,head,19,ac1aa527,1,2faf1217,7,37,F,37,F,FOLD,-0.0019,19.2811,26.0001,20.7516
4,0,14,head,19,aacd55bf,5,2faf1217,7,37,F,37,F,FOLD,0.1270,19.2851,25.8751,20.7517
5,0,14,head,19,1b334027,9,2faf1217,7,37,F,37,F,FOLD,-0.0019,19.2811,26.0001,20.6267
6,0,14,head,19,80a6c584,9,2faf1217,7,37,F,37,F,FOLD,-0.0000,19.2830,26.0001,20.7516
7,0,14,head,19,7dac81de,2,2faf1217,7,37,F,37,F,FOLD,-0.0000,19.2830,26.0001,20.7516
8,0,14,head,19,dc01946e,2,2faf1217,7,37,F,37,F,FOLD,0.1249,19.2830,25.8751,20.7515
