file,hand_id,decision_idx,street,opp_action,pot_bucket,pot_total,js_cardonly,js_strategyaware,js_oracles,llm_trash,oracle_trash,llm_strong,oracle_strong,belief_sum_raw
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8abaf450,7,FLOP,AGGRESSIVE,medium,26,0.360038396274436,0.35797665268185586,0.016786966124751005,1.0,0.6757803919965598,0.0,0.035415582153734984,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8abaf450,9,FLOP,AGGRESSIVE,large,34,0.360038396274436,0.36978236350984806,0.025383302732860054,1.0,0.6570325065184425,0.0,0.039476038666665096,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8abaf450,10,TURN,AGGRESSIVE,large,36,0.3594659935661675,0.3691350829144561,0.025727173235769063,1.0,0.6580671153889286,0.0,0.03549796625089254,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8abaf450,12,TURN,AGGRESSIVE,large,48,0.3594659935661675,0.37843195556179016,0.03902223862808164,1.0,0.6431371080390941,0.0,0.03864902855195133,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8abaf450,14,RIVER,PASSIVE,large,60,0.36054955032526653,0.3479412039328977,0.0280938045368954,1.0,0.6915003574335267,0.0,0.026565486992160076,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,0672b43e,1,PREFLOP,AGGRESSIVE,small,6,0.36766871073965357,0.3850061844274379,0.026638437688897416,1.0,0.6324932209955444,0.0,0.06742083091226045,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,0672b43e,2,FLOP,AGGRESSIVE,small,8,0.37050648425239086,0.3883905019723702,0.027438433406840095,1.0,0.6269879100402994,0.0,0.0762139564797943,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,0672b43e,4,FLOP,AGGRESSIVE,medium,14,0.37050648425239086,0.4021422046975167,0.04885129847242147,1.0,0.604452113443841,0.0,0.08548628065796,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,0672b43e,5,TURN,AGGRESSIVE,medium,16,0.37100734315193956,0.40248045961697243,0.04891731155506913,1.0,0.6038946801042941,0.0,0.089098315857046,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,0672b43e,7,RIVER,PASSIVE,medium,24,0.3713364284552179,0.36508991423396786,0.02005484582141391,1.0,0.6645156503879541,0.0,0.06431809163416792,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,0672b43e,9,RIVER,AGGRESSIVE,medium,28,0.3713364284552179,0.37047038483179673,0.03750535845349745,1.0,0.6559319578891524,0.0,0.07180281549126741,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,f6d08bd3,1,PREFLOP,AGGRESSIVE,small,6,0.3692026300078295,0.3862656836665306,0.026193755086395536,1.0,0.6304463820137507,0.0,0.05212034488194719,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,f6d08bd3,3,PREFLOP,AGGRESSIVE,medium,14,0.3692026300078295,0.4037593128729085,0.05241801585586642,1.0,0.6017859107709901,0.0,0.06099283349479569,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,f6d08bd3,5,FLOP,PASSIVE,medium,20,0.3693495916074981,0.35390499151796645,0.026450601923918522,1.0,0.6821835204667156,0.0,0.03955429158638013,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,f6d08bd3,7,FLOP,AGGRESSIVE,medium,26,0.3693495916074981,0.36419000961127607,0.019691575206517,1.0,0.665946106063762,0.0,0.044185739070480456,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,f6d08bd3,9,FLOP,AGGRESSIVE,large,34,0.3693495916074981,0.3741083355650303,0.029339521224788504,1.0,0.6500989220931518,0.0,0.04876068528695404,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,f6d08bd3,10,TURN,AGGRESSIVE,large,36,0.3667733035309111,0.37162580932980666,0.030094001453622496,1.0,0.6540818720333085,0.0,0.04708348436479799,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,f6d08bd3,12,TURN,AGGRESSIVE,large,48,0.3667733035309111,0.3805406503621415,0.04445200282850132,1.0,0.6397305374904354,0.0,0.050850659246751445,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,f6d08bd3,14,RIVER,PASSIVE,large,60,0.3669110924868564,0.3484022085860281,0.029033713355058135,1.0,0.6907828509747667,0.0,0.039112006378252434,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,81dd810e,1,PREFLOP,AGGRESSIVE,small,6,0.3748048131879636,0.39226699987412955,0.02632123282894722,1.0,0.6206613713534407,0.0,0.06718654821569664,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,81dd810e,3,PREFLOP,AGGRESSIVE,medium,14,0.3748048131879636,0.41010063645426476,0.052663956080032576,1.0,0.5913010267927514,0.0,0.07818945776125472,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,81dd810e,5,FLOP,PASSIVE,medium,20,0.36645073310466647,0.3514467721400897,0.02636918077887997,1.0,0.6860329037790194,0.0,0.04322337602920462,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,81dd810e,7,FLOP,AGGRESSIVE,medium,26,0.36645073310466647,0.36400926975665227,0.017410965720874107,1.0,0.6662332202547772,0.0,0.049027631487498745,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,81dd810e,9,FLOP,AGGRESSIVE,large,34,0.36645073310466647,0.37617067409416516,0.02810029753667247,1.0,0.6467820874136315,0.0,0.05489511141383592,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,81dd810e,10,TURN,AGGRESSIVE,large,36,0.3697996717114677,0.37903836200194124,0.025830926794072017,1.0,0.6421582045067179,0.0,0.05710506721985457,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,81dd810e,12,TURN,AGGRESSIVE,large,48,0.3697996717114677,0.38866001077045387,0.03995622613376588,1.0,0.6265487661584557,0.0,0.06207177477074543,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,81dd810e,13,RIVER,AGGRESSIVE,large,52,0.3719668434444231,0.3909265083840994,0.0399612529274129,1.0,0.6228515154040015,0.0,0.06473067251418081,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,954d6140,1,PREFLOP,AGGRESSIVE,small,6,0.3686916194060827,0.3862077625598244,0.026717609400588604,1.0,0.630540563383682,0.0,0.07109308025742278,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,954d6140,2,FLOP,AGGRESSIVE,small,8,0.37339228465976987,0.39122162989737025,0.027171263139163737,1.0,0.622369553045924,0.0,0.08040530390965338,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,954d6140,4,FLOP,AGGRESSIVE,medium,14,0.37339228465976987,0.4015645136753136,0.04458781240123078,1.0,0.6054038041782126,0.0,0.08825508771336986,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,954d6140,5,TURN,AGGRESSIVE,medium,16,0.37161057537769365,0.3995208242797615,0.0445072104222505,1.0,0.6087672442805682,0.0,0.08249781432588653,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,954d6140,7,RIVER,PASSIVE,medium,24,0.3700742847504304,0.3658358323837807,0.011594123459943479,1.0,0.6633288202035005,0.0,0.05407444742720911,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,954d6140,9,RIVER,AGGRESSIVE,medium,28,0.3700742847504304,0.37198804080154474,0.03964910946742708,1.0,0.6535013773483804,0.0,0.06038675346890956,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,71f58998,1,PREFLOP,AGGRESSIVE,small,6,0.3722626029365459,0.3899512227506234,0.02679936248853371,1.0,0.6244433688286537,0.0,0.0635225072604067,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,71f58998,3,PREFLOP,AGGRESSIVE,medium,14,0.3722626029365459,0.4081102037854603,0.05364043626250827,1.0,0.5945969909774398,0.0,0.07412087585840457,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,71f58998,5,FLOP,PASSIVE,medium,20,0.3762691708127568,0.3603096409765284,0.027026243262574218,1.0,0.6720965942560699,0.0,0.04268021008173379,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,71f58998,7,FLOP,AGGRESSIVE,medium,26,0.3762691708127568,0.37023167610036634,0.015643057326510067,1.0,0.6563138882117576,0.0,0.04769446859007675,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,71f58998,9,FLOP,AGGRESSIVE,large,34,0.3762691708127568,0.3795670264920866,0.0159285352622639,1.0,0.6413043092461043,0.0,0.05271023526728204,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,71f58998,10,TURN,AGGRESSIVE,large,36,0.3740195541283566,0.37740788401488595,0.016190930757224935,1.0,0.6447888669332978,0.0,0.04455569208850743,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,71f58998,12,TURN,AGGRESSIVE,large,48,0.3740195541283566,0.38468266351977715,0.025250201259805257,1.0,0.6330185927742332,0.0,0.048257910334543366,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,71f58998,14,RIVER,PASSIVE,large,60,0.3662770817630649,0.3514557292236189,0.03276563781999662,1.0,0.6860189005370694,0.0,0.03643897662171982,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,206fd4a3,1,PREFLOP,AGGRESSIVE,small,6,0.3753124303272916,0.39305025948149575,0.026978658168283192,1.0,0.6193804865965423,0.0,0.06729822314324221,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,206fd4a3,2,FLOP,AGGRESSIVE,small,8,0.3705064842523909,0.388021968811803,0.026450600279382935,1.0,0.627588234087786,0.0,0.0717972205322415,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,206fd4a3,4,FLOP,AGGRESSIVE,medium,14,0.3705064842523909,0.4016826492385297,0.04641356932097308,1.0,0.6052092206703605,0.0,0.07916686951658834,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,206fd4a3,6,TURN,PASSIVE,medium,20,0.3661667715513994,0.35099944383773024,0.027586207621896754,1.0,0.6867320293283558,0.0,0.04534479404490859,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,206fd4a3,8,TURN,AGGRESSIVE,large,32,0.3661667715513994,0.36293301322021193,0.01451891012398661,1.0,0.6679416289278349,0.0,0.05072304326336224,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,206fd4a3,10,TURN,AGGRESSIVE,large,48,0.3661667715513994,0.3744354831700695,0.02188500333253085,1.0,0.6495732563118951,0.0,0.056081004972636794,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8c6d5084,1,PREFLOP,AGGRESSIVE,small,6,0.3722626029365459,0.38982825294033113,0.026719844090769978,1.0,0.6246439823185436,0.0,0.0635056932593987,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8c6d5084,3,PREFLOP,AGGRESSIVE,medium,14,0.3722626029365459,0.4078428317603083,0.05345828423011825,1.0,0.5950393959889003,0.0,0.07408319284895262,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8c6d5084,5,FLOP,PASSIVE,medium,20,0.37684350786694226,0.360139475606133,0.0278002765857053,1.0,0.6723656470425893,0.0,0.048606224793097355,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8c6d5084,7,FLOP,AGGRESSIVE,medium,26,0.37684350786694226,0.37021836918752943,0.018190817386461403,1.0,0.6563351760901998,0.0,0.0542330464018821,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8c6d5084,9,FLOP,AGGRESSIVE,large,34,0.37684350786694226,0.3798219741827324,0.023294227966593327,1.0,0.6408923577430717,0.0,0.05980082324053966,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8c6d5084,10,TURN,AGGRESSIVE,large,36,0.3806130023125834,0.3828946740768979,0.021066582986322895,1.0,0.635919239473224,0.0,0.06205850872619599,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8c6d5084,12,TURN,AGGRESSIVE,large,48,0.3806130023125834,0.38907125881866794,0.03060942855139938,1.0,0.6258784646071379,0.0,0.06649450967966034,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8c6d5084,14,RIVER,PASSIVE,large,60,0.38448880088161747,0.3695498019814597,0.03074322142580652,1.0,0.6574043176168639,0.0,0.05196282426978334,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,ed881d09,1,PREFLOP,AGGRESSIVE,small,6,0.37378875954377877,0.3911162164842192,0.025918984124513635,1.0,0.6225417176767154,0.0,0.058570592882515156,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,ed881d09,2,FLOP,AGGRESSIVE,small,8,0.38085447714954884,0.39868291378143556,0.025986945778309654,1.0,0.610144720653112,0.0,0.06601817675088886,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,ed881d09,4,FLOP,AGGRESSIVE,medium,14,0.38085447714954884,0.40799118579573557,0.04073256425684332,1.0,0.5947939331250525,0.0,0.07194189585030343,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,ed881d09,6,FLOP,AGGRESSIVE,medium,22,0.38085447714954884,0.41651237517815215,0.054653122053277256,1.0,0.5806550480068012,0.0,0.07769443279841087,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,ed881d09,7,TURN,AGGRESSIVE,medium,24,0.38419117418000004,0.4191366941813186,0.05349329441708517,1.0,0.5762857465295821,0.0,0.08055312061014475,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,ed881d09,9,TURN,AGGRESSIVE,medium,28,0.38419117418000004,0.42414160218779257,0.06409070136573397,1.0,0.5679352866824905,0.0,0.08516663972990199,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,ed881d09,10,RIVER,AGGRESSIVE,large,32,0.3863538383563494,0.427516528912185,0.06585586539608466,1.0,0.5622921906711255,0.0,0.08968788860943769,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,ed881d09,12,RIVER,AGGRESSIVE,large,36,0.3863538383563494,0.4325132662675361,0.07520506673950478,1.0,0.5539208919387849,0.0,0.09441032001537401,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,a56527df,1,PREFLOP,AGGRESSIVE,small,6,0.36971334737689054,0.386865430873518,0.026347049357188963,1.0,0.6294708802518457,0.0,0.05879646446301016,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,a56527df,2,FLOP,AGGRESSIVE,small,8,0.37050648425239086,0.3876587269630125,0.026767608858606105,1.0,0.6281797431455047,0.0,0.06347111074443809,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,a56527df,4,FLOP,AGGRESSIVE,medium,14,0.37050648425239086,0.40280515761332725,0.050708378933877085,1.0,0.6033594564156064,0.0,0.07249038700359701,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,a56527df,6,FLOP,AGGRESSIVE,medium,22,0.37050648425239086,0.41756870898530996,0.07356381723575038,1.0,0.5788971252292326,0.0,0.08176511848033408,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,a56527df,7,TURN,AGGRESSIVE,medium,24,0.3685903697856227,0.4156813605854327,0.07366362905270225,1.0,0.582037230645775,0.0,0.07537134589271238,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,a56527df,9,TURN,AGGRESSIVE,large,36,0.3685903697856227,0.42841846507379777,0.0937700942845743,1.0,0.5607825349534556,0.0,0.08301689470018932,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,a56527df,10,RIVER,AGGRESSIVE,large,40,0.37196684344442305,0.43219953539139544,0.09284140977568929,1.0,0.5544470453041488,0.0,0.08589191613576026,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,a56527df,12,RIVER,AGGRESSIVE,large,44,0.37196684344442305,0.44133696823015434,0.10986668786774136,1.0,0.5390961341960745,0.0,0.0922730489558326,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8e2c98d9,1,PREFLOP,AGGRESSIVE,small,6,0.3768336649653944,0.3945438350496525,0.02660944467722668,1.0,0.6169356541675459,0.0,0.06720564722917746,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8e2c98d9,2,FLOP,AGGRESSIVE,small,8,0.3687705829184929,0.3860898675021816,0.026465933976649918,1.0,0.6307322485207095,0.0,0.06322594784133256,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8e2c98d9,4,FLOP,AGGRESSIVE,medium,14,0.3687705829184929,0.4004518368388864,0.047518331886419754,1.0,0.6072356643233859,0.0,0.07027760379849514,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8e2c98d9,5,TURN,AGGRESSIVE,medium,16,0.36737941171761757,0.39857391830123473,0.04720513510588864,1.0,0.610323836609154,0.0,0.06470566701442751,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8e2c98d9,7,RIVER,PASSIVE,medium,24,0.3662770817630649,0.3561990200834822,0.019659536760936767,1.0,0.6785800317044695,0.0,0.0444196530732695,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,8e2c98d9,9,RIVER,AGGRESSIVE,medium,28,0.3662770817630649,0.364711694513691,0.029166536867694697,1.0,0.6651170394967664,0.0,0.04967123756841044,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,c27f2192,1,PREFLOP,AGGRESSIVE,small,6,0.3753124303272916,0.3930583506508091,0.02627550110702052,1.0,0.6193672504462773,0.0,0.06331717083996727,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,c27f2192,2,FLOP,AGGRESSIVE,small,8,0.37454408993796545,0.3921553558029971,0.026453154171974212,1.0,0.6208438760856182,0.0,0.06744853997127818,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,c27f2192,4,FLOP,AGGRESSIVE,medium,14,0.37454408993796545,0.40554722791347064,0.04694511818153014,1.0,0.5988344353903237,0.0,0.07447908754281699,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,c27f2192,6,TURN,PASSIVE,medium,20,0.3734178957467831,0.35944435216254605,0.02554104663244368,1.0,0.6734641369036256,0.0,0.046252443238712804,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,c27f2192,8,TURN,AGGRESSIVE,large,32,0.3734178957467831,0.3715761903648119,0.012490086891673014,1.0,0.6541613710908389,0.0,0.051776451021219194,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,c27f2192,10,TURN,AGGRESSIVE,large,48,0.3734178957467831,0.38325883353825124,0.022813685489028564,1.0,0.6353288666808465,0.0,0.057238018163841345,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,c27f2192,11,RIVER,AGGRESSIVE,large,52,0.376367818679986,0.38637223359440453,0.022688673463712974,1.0,0.6302731156318933,0.0,0.05977493801560789,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,c27f2192,13,RIVER,AGGRESSIVE,large,56,0.376367818679986,0.3940186550994966,0.045766344200605165,1.0,0.6177956695649283,0.0,0.06432205431992094,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,1366d6f5,1,PREFLOP,AGGRESSIVE,small,6,0.37073391012528695,0.38789956676185655,0.026396453813697113,1.0,0.6277875773611431,0.0,0.05500900147296842,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,1366d6f5,3,PREFLOP,AGGRESSIVE,medium,14,0.37073391012528695,0.4055168162938267,0.052843825666417654,1.0,0.5988846702165429,0.0,0.06436477137539115,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,1366d6f5,5,FLOP,PASSIVE,medium,20,0.3733922846597699,0.35794451938373667,0.026868105964270212,1.0,0.6758310555822814,0.0,0.04175621080271494,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,1366d6f5,7,FLOP,AGGRESSIVE,medium,26,0.3733922846597699,0.3666869101996545,0.0174073057184892,1.0,0.6619734116168405,0.0,0.04673233583036866,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,1366d6f5,9,FLOP,AGGRESSIVE,large,34,0.3733922846597699,0.37484951464329896,0.021183431299387403,1.0,0.6489077225624942,0.0,0.0516550880036845,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,1366d6f5,10,TURN,AGGRESSIVE,large,36,0.3661667715513994,0.3671086555405469,0.021352829587265372,1.0,0.661301254769342,0.0,0.053838865444482076,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,1366d6f5,12,TURN,AGGRESSIVE,large,48,0.3661667715513994,0.37555976007302244,0.032180650028317416,1.0,0.6477653630086144,0.0,0.05795563912093993,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,1366d6f5,13,RIVER,AGGRESSIVE,large,52,0.3707055767577857,0.38235715767733663,0.03554973634838219,1.0,0.6367902789392238,0.0,0.061406974175765024,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,695bb3ab,1,PREFLOP,AGGRESSIVE,small,6,0.3732803193506204,0.39062694543490767,0.02636212844596911,1.0,0.6233406043614078,0.0,0.05868384321165952,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,695bb3ab,3,PREFLOP,AGGRESSIVE,medium,14,0.3732803193506204,0.4083440114791538,0.0527031661569119,1.0,0.5942100568734306,0.0,0.06843949186523132,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,695bb3ab,5,FLOP,PASSIVE,medium,20,0.3751194644979772,0.3596048190207541,0.02685676244140408,1.0,0.6732106382606577,0.0,0.039641275743959314,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,695bb3ab,7,FLOP,AGGRESSIVE,medium,26,0.3751194644979772,0.3707054382799662,0.016632565742167815,1.0,0.6555557772049723,0.0,0.044261944993897046,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,695bb3ab,9,FLOP,AGGRESSIVE,large,34,0.3751194644979772,0.38120810586841936,0.020879333910527348,1.0,0.6386507804754997,0.0,0.048870731750310856,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,695bb3ab,10,TURN,AGGRESSIVE,large,36,0.3679850993845514,0.3734574420535836,0.021144546743885002,1.0,0.6511442424556955,0.0,0.05095699349852496,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,695bb3ab,12,TURN,AGGRESSIVE,large,48,0.3679850993845514,0.38296095201574015,0.03383404698164477,1.0,0.6358118055183346,0.0,0.05503441072961038,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,695bb3ab,14,RIVER,PASSIVE,large,60,0.3662770817630649,0.34772155774483315,0.029604537446879756,1.0,0.6918420529864618,0.0,0.03996189271758399,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,695bb3ab,16,RIVER,AGGRESSIVE,xlarge,64,0.3662770817630649,0.35408851956766574,0.028281284670791745,1.0,0.6818956278970327,0.0,0.04373689970449085,1.0
scaled_llama8b_t02_s123_informative_v2_enriched.jsonl,9d19dc75,1,PREFLOP,AGGRESSIVE,small,6,0.37378875954377877,0.391576178533065,0.026874217434127535,1.0,0.6217903771760148,0.0,0.06346107350096722,1.0
